date,home_team,away_team,actual_home_goals,actual_away_goals,actual_result,dc_home_win,dc_draw,dc_away_win,dc_lambda,dc_mu,dc_rho,elo_home_win,elo_draw,elo_away_win,simplepoisson_home_win,simplepoisson_draw,simplepoisson_away_win,dc_log_loss,dc_brier,dc_rps,elo_log_loss,elo_brier,elo_rps,simplepoisson_log_loss,simplepoisson_brier,simplepoisson_rps
2024-10-10,Faroe Islands,Armenia,2,2,draw,0.3421872249339014,0.20964482991406447,0.4481679451520341,0.9838982835820841,1.1939735668848437,0.3054389491228836,0.43908933953897733,0.22889178350878492,0.33201887695223775,0.1374708914415588,0.2519598868370632,0.610569221721378,1.5623404662272073,0.9426078988513291,0.15897330198488055,1.4745059482170906,0.8976438642896631,0.15151799137470026,1.3784853833590731,0.9512570314080053,0.195846510253593
2024-10-10,Israel,France,1,4,away_win,0.35918168464317635,0.17321767614264397,0.4676006392141796,1.3729242190573239,1.6198128550724593,0.3054389491228836,0.43153565249168874,0.2302957942972047,0.33816855321110656,0.12339377084097321,0.14667935761997455,0.7299268715390521,0.7601406823745088,0.44246492527651826,0.2062302809741302,1.0842108296583715,0.6772800362010879,0.3121219416650537,0.31481092583154946,0.10968035135084667,0.04408275869951916
2024-10-10,Austria,Kazakhstan,4,0,home_win,0.8746951729821192,0.0904558316422527,0.03484899537562791,2.4368262100258584,0.22773314149641394,0.3054389491228836,0.47342866643024123,0.2225659059597222,0.3040054276100365,0.6698376858473779,0.3144934203179083,0.01566889383471385,0.13387982705547014,0.025098009630763134,0.008457876076335757,0.7477540293835849,0.41923225184946733,0.18484833467689762,0.40071985587608894,0.20815877934387478,0.054626333960309144
2024-10-10,Latvia,North Macedonia,0,3,away_win,0.15360254952722913,0.15586947691856862,0.6905279735542021,0.6406194986776811,1.8337678227456249,0.3054389491228836,0.42636639710434665,0.23125925836620626,0.34237434452944704,0.04670165891032714,0.14087082159132341,0.8124275194983496,0.3702987949270194,0.1436619722086017,0.05968333918686677,1.0718505658820796,0.6677406518929037,0.30712990365640797,0.20772857552866725,0.05720906876233304,0.018682240193259283
2024-10-10,Moldova,Andorra,2,0,home_win,0.9716316434882394,0.021862274868985045,0.0065060816427755805,3.9764247564961215,0.14957037588058802,0.3054389491228836,0.4876637170010528,0.2199702342793519,0.29236604871959526,0.7718753187661603,0.2173933746143583,0.01073130661948137,0.028778513952759825,0.0013250518119678676,0.00042354637476040637,0.7181292151766729,0.39635327728999903,0.17398318666054302,0.25893224618947824,0.099415910456021,0.026078015564901143
2024-10-10,Finland,Republic of Ireland,1,2,away_win,0.44714844253440256,0.3520291940221201,0.20082236344347723,0.7846196614561346,0.39535976896835406,0.3054389491228836,0.46702902216560754,0.22373787289463548,0.3092331049397569,0.04644953710884946,0.9071009257823013,0.04644953710884946,1.6053345256354694,0.9625511778768749,0.4193133122165058,1.1736599015713618,0.7453336466235484,0.3476375054280662,3.069388779135788,1.734248134332662,0.45570802238877695
2024-10-11,Iceland,Wales,2,2,draw,0.30678288700539313,0.24278174945407438,0.4504353635405325,0.77547048176505,1.0401424569001911,0.3054389491228836,0.4448376107797234,0.2278264032535586,0.327335985966718,0.18470811310188276,0.3142220347160277,0.5010698521820894,1.4155923896150777,0.8703872354470877,0.14850387824362773,1.479171329270474,0.9012814111853519,0.15251467383650802,1.1576554260332417,0.755479501480464,0.14259404190571948
2024-10-11,Czechia,Albania,2,0,home_win,0.3413413476211094,0.17461080467397241,0.48404784770491827,1.2866713564634298,1.607345572769799,0.3054389491228836,0.4464165290200557,0.22753422720033795,0.3260492437796063,0.25290049579747365,0.19692778538735775,0.5501717188151686,1.0748722829677104,0.6986224723302322,0.33406676961067006,0.8065028412258555,0.464534593259111,0.206381384355728,1.3747591648594495,0.8996271420212668,0.4304232946818488
2024-10-11,Türkiye,Montenegro,1,0,home_win,0.9086051223811107,0.06201903770733465,0.029375839911554708,2.905858330376538,0.27757690674259927,0.3054389491228836,0.5066730739945015,0.21652768762963315,0.27679923837586545,0.857829434723372,0.12092190302213403,0.0212486622544939,0.09584468800916561,0.013062324663624843,0.0046079818127405265,0.679889307848106,0.3668735137977298,0.15999463714374693,0.15334999328503074,0.03528608190917588,0.010331987639340736
2024-10-11,Slovakia,Sweden,2,2,draw,0.4898488820913768,0.2727000834242372,0.23745103448438612,1.0031748174326747,0.5612356139338295,0.3054389491228836,0.44423426347286243,0.2279381037910679,0.32782763273606963,0.42529383455445985,0.5470614565186115,0.027644708926928784,1.2993826832111794,0.8253000897149881,0.14816746053193827,1.4786811614841755,0.9008946092063438,0.15240751881430598,0.603194130917578,0.38679239981273256,0.09081953782084537
2024-10-11,Hungary,Netherlands,1,1,draw,0.020046888972875446,0.03551867241902572,0.9444344386080988,0.3463565763415448,3.679901813481059,0.3054389491228836,0.4094105740423073,0.234434855930647,0.35615457002704565,8.542218813862842e-05,0.0019367153788347002,0.9979778624330266,3.337696737147145,1.8225825178388444,0.4461791432932428,1.4505775295586436,0.8805530857027305,0.1472315479444007,6.246761844520287,1.9920901413121324,0.49797991060167157
2024-10-11,Ukraine,Georgia,1,0,home_win,0.11187966108440767,0.10549497209103133,0.7826253668245611,0.7937030237786559,2.6056633769288995,0.3054389491228836,0.3960752649453913,0.23694912552830882,0.3669756095262999,0.01098584215686782,0.030489630522445625,0.9585245273206865,2.1903314399306955,1.4123893903293128,0.7006301005964127,0.9261510227939266,0.5555410716866088,0.24969809179898927,4.511147911826692,1.8978478914589008,0.9484591369447526
2024-10-11,Estonia,Azerbaijan,3,1,home_win,0.3048362024401406,0.287674752748702,0.40748904481115755,0.6675685746591984,0.8433819434989736,0.3054389491228836,0.46146993793408825,0.224758469273147,0.31377159279276473,0.022878289557282317,0.45489738981473676,0.5222243206279811,1.1879806878128576,0.7320567904479817,0.32465001353947753,0.7733383670653934,0.43898360970243144,0.19423362009621165,3.777566872376779,1.434416713334119,0.6137425390369295
2024-10-11,Bosnia and Herzegovina,Germany,1,2,away_win,0.09067134719020199,0.10958180513160852,0.7997468476781894,0.5439786959932629,2.343035014264225,0.3054389491228836,0.4094105740423073,0.234434855930647,0.35615457002704565,0.004987332616707613,0.012965693775957883,0.9820469736073345,0.22346004179430184,0.06033079023201027,0.024161309108054228,1.0323904568921132,0.6371136575099333,0.29107697791735504,0.01811613714102376,0.0005152938583773324,0.00017359232164270956
2024-10-12,Lithuania,Kosovo,1,2,away_win,0.18653483080695984,0.16918502481764885,0.6442801443753912,0.7145892131374061,1.7029351108626873,0.3054389491228836,0.4206609305733714,0.2323251832387843,0.34701388618784434,0.041501648721253226,0.09585621439096643,0.8626421368877804,0.43962164067172327,0.18995543141232213,0.08066592939488687,1.0583904820035654,0.657321474109291,0.30167324167117815,0.14775534726242653,0.02977798324270449,0.010294784702668782
2024-10-12,Croatia,Scotland,2,1,home_win,0.654187201808053,0.1465293760832271,0.19928342210871966,2.0562371624667493,0.9693673349955721,0.3054389491228836,0.48143676261956253,0.22110379129100466,0.2974594460894328,0.5542222843401092,0.2199846666154424,0.22579304904444839,0.42436172718744525,0.1807712317760462,0.07965018686035312,0.7309803904924803,0.4062768397535682,0.17869497661515604,0.5901894374372442,0.29809352632164643,0.12485013638786954
2024-10-12,Bulgaria,Luxembourg,0,0,draw,0.8255652088083916,0.15533388102250395,0.019100910169104646,1.8437766364815662,0.07773363846478384,0.3054389491228836,0.5006428376956539,0.21761684703042247,0.2817403152739237,0.42529383455445985,0.5470614565186115,0.027644708926928784,1.8621784076348686,1.3953836113126368,0.3409613793820655,1.5250193449824698,0.942144254237224,0.16501042809330338,0.603194130917578,0.38679239981273256,0.09081953782084537
2024-10-12,Poland,Portugal,1,3,away_win,0.5641969872045102,0.16573236476787132,0.27007064802761876,1.7866151077371946,1.1156568743666877,0.3054389491228836,0.44054499073692654,0.22862174542762562,0.33083326383544787,0.1777665823776048,0.18892402588095533,0.63330939174144,1.3090716948490517,0.8785823159730175,0.4255575496207332,1.1061407651580986,0.6941319121348921,0.320932004826259,0.4567962057237638,0.20175524755031438,0.08303147999762323
2024-10-12,Spain,Denmark,1,0,home_win,0.31279573571089087,0.3321308097575279,0.3550734545315813,0.6108225086294208,0.6790957380726134,0.3054389491228836,0.4569776295591161,0.22558496719213483,0.3174374032487491,0.022878289557282317,0.45489738981473676,0.5222243206279811,1.1622049030417232,0.708637733760318,0.29916342948506336,0.7831208399225613,0.446528377203622,0.1978198998902727,3.777566872376779,1.434416713334119,0.6137425390369295
2024-10-12,Belarus,Northern Ireland,0,0,draw,0.40736783642090435,0.45398461223562653,0.13864755134346934,0.6163616240532591,0.23253104599988592,0.3054389491228836,0.46213552813998937,0.22463614699610363,0.31322832486390706,0.16855391736469644,0.7910834740599886,0.04036260857531516,0.7896919752693219,0.4833045013192677,0.09258584882189423,1.4932733101965958,0.9128703344113241,0.15584061493313806,0.2343517869972915,0.0736856780408325,0.015019781614994482
2024-10-12,Cyprus,Romania,0,3,away_win,0.012651515014931548,0.024821454586283105,0.9625270303987854,0.2996888232149936,4.060542139266205,0.3054389491228836,0.3910446789187069,0.237901494166358,0.3710538269149351,0.002651457555592489,0.017495972952800674,0.979852569491607,0.03819312968332713,0.0021803888906855064,0.0007821421414532947,0.9914081408745774,0.6050863504755688,0.2742446147744915,0.020353157928923653,0.0007190582528247647,0.00020647459162981537
2024-10-12,Serbia,Switzerland,2,0,home_win,0.3718660840456103,0.3308613176480566,0.29727259830633307,0.7072011262457959,0.5865463596132136,0.3054389491228836,0.4826065518725824,0.22089061920790945,0.2965028289195082,0.03340390704491169,0.6578686212264293,0.3087274717286589,0.9892214786453338,0.592392425591803,0.2414616070379974,0.7285535496865475,0.40440257337650354,0.17780495386122494,3.3990824084482383,1.4624117815103745,0.5148103293580057
2024-10-13,Austria,Norway,5,1,home_win,0.3864791960081692,0.2030240759329465,0.4104967280588843,0.9741297335504592,1.0199336172547624,0.3915578964664656,0.4378907224051757,0.22911426620874517,0.3329950113860791,0.14849795308062275,0.2949364733056042,0.5565655736137732,0.9506772390316468,0.5861341160862588,0.2724576703389161,0.8257858919596802,0.479345864546562,0.21342625878309512,1.907184104803253,1.121808496925865,0.517410486819959
2024-10-13,Greece,Republic of Ireland,2,0,home_win,0.9432753896942208,0.03544012767740725,0.021284482628372257,3.4574245047817813,0.2827375713778766,0.3915578964664656,0.5405633267013364,0.21045563926102484,0.24898103403763877,0.9226245844240313,0.06730028035707025,0.010075135218898508,0.05839700325193238,0.004926713264890924,0.0018353553075500136,0.6151434855812327,0.31736518817896137,0.1365368060410974,0.08053286131984348,0.010617791021373208,0.0030442316426164792
2024-10-13,Finland,England,1,3,away_win,0.11439211781432951,0.15277867612817195,0.7328292060574986,0.40762519820479365,1.722410982959195,0.3915578964664656,0.3839811100794449,0.23924237664338013,0.376776513277175,0.010075135218898508,0.06730028035707025,0.9226245844240313,0.3108426109886138,0.10780711363339085,0.04223289487695699,0.9761030702895984,0.593085922082771,0.267924503650399,0.08053286131984348,0.010617791021373208,0.0030442316426164753
2024-10-13,Faroe Islands,Latvia,1,1,draw,0.7321585544109044,0.12214949826746403,0.14569194732163143,2.0435177560531352,0.6656072043741779,0.3915578964664656,0.4774736198886095,0.2218267703496966,0.30069960976169396,0.6401466455668208,0.22321547375149864,0.13663788068168045,2.1025095887983745,1.3279037957034994,0.2786411461557173,1.5058585154531972,0.9239548883447513,0.1592006565001836,1.4996177240343438,1.0318518384867428,0.21422881913381706
2024-10-13,Liechtenstein,Gibraltar,0,0,draw,0.5849570555079406,0.1432750122804243,0.2717679322116352,2.264721237199039,1.45551528463486,0.3915578964664656,0.4431640026073466,0.22813631732087558,0.3286996800717778,0.16307899601659034,0.23379773334432497,0.6031232706390847,1.9429893328320778,1.150010270350215,0.2080162828835539,1.4778119457022239,0.9002113575252334,0.15221890644312672,1.4532989248400738,0.9774183519564598,0.19517621926408282
2024-10-13,Kazakhstan,Slovenia,0,1,away_win,0.09421203148933002,0.20465048792781992,0.7011374805828501,0.26732121503055944,1.4337769515151133,0.3915578964664656,0.413624910472528,0.23364335858860544,0.3527317309388666,0.0047391838185374055,0.0978990720043012,0.8973617441771615,0.35505129051641837,0.1400765345988076,0.04909735619485641,1.0420474799833899,0.6446309977093662,0.2950208893484012,0.10829621597098428,0.020141299720923676,0.005278535710810162
2024-10-13,Armenia,North Macedonia,0,2,away_win,0.20996155488058516,0.15065405371940874,0.6393843914000061,0.7685412220386849,1.6990068053365828,0.3915578964664656,0.41388482337659016,0.23359459227132867,0.3525205843520811,0.05391715856055356,0.13016279079696563,0.8159200506424806,0.447249453977463,0.19682411559590746,0.08706373584690846,1.0426462631097015,0.64509667424765,0.2952651203546209,0.20343890597192768,0.05373483985076541,0.018396243871355397
2024-10-13,Malta,Moldova,1,0,home_win,0.1390112446069193,0.24045929330290203,0.6205294620901786,0.3425418815148134,1.209062240000365,0.3915578964664656,0.42444489838941435,0.23161794652167522,0.34393715508891043,0.010892573892625086,0.22058041067076187,0.7685270154366131,1.97320045267073,1.1841791219709836,0.5631792251176262,0.8569730852144517,0.5032033147915423,0.2247782208203124,4.519674016188013,1.617622991408346,0.7844836369183321
2024-10-14,Azerbaijan,Slovakia,1,3,away_win,0.17197058602311063,0.14733729845988622,0.680692115517003,0.638046788350239,1.740944522731794,0.3915578964664656,0.37705067285468374,0.2393067474351002,0.38364257971021604,0.015961751374066174,0.06016348958755652,0.9238747590383773,0.38464518149967236,0.1532396870675966,0.06576570377506953,0.9580439418456097,0.5793313988144139,0.2610318397232235,0.07917875869338072,0.009669475297744637,0.0030249149091963077
2024-10-14,Georgia,Albania,0,1,away_win,0.6580967907447167,0.2182190149122459,0.12368419434303735,1.3281569327825895,0.32987419975748905,0.3915578964664656,0.4955746710477179,0.21853431915081453,0.28589100980146753,0.7160098997132409,0.21568076922301344,0.06830933106374545,2.090023781853909,1.248640315701978,0.6005103886163535,1.252144625403731,0.8033031531131316,0.3777729522332108,2.683708902941203,1.4272358732828816,0.6903588395351256
2024-10-14,Ukraine,Czechia,1,1,draw,0.5383266198330138,0.15245144942066674,0.30922193074631954,2.725643721169086,2.0617557063723804,0.3915578964664656,0.436981031803611,0.22928319618503648,0.33373577201135257,0.3149971327277694,0.18720567856714188,0.4977971887050888,1.8809090980780367,1.1037522976644483,0.19270687603765985,1.4727973749041983,0.896336379358915,0.15116599383808096,1.6755473811725334,1.007659843662906,0.17351261735470286
