season,date,home_team,away_team,actual_home_goals,actual_away_goals,actual_result,dc_home_win,dc_draw,dc_away_win,dc_predicted_score,dc_top10_scorelines_json,dc_lambda,dc_mu,dc_rho,elo_home_win,elo_draw,elo_away_win,prevseason_home_win,prevseason_draw,prevseason_away_win,simplepoisson_home_win,simplepoisson_draw,simplepoisson_away_win,simplepoisson_predicted_score,dc_log_loss,dc_brier,dc_rps,elo_log_loss,elo_brier,elo_rps,prevseason_log_loss,prevseason_brier,prevseason_rps,simplepoisson_log_loss,simplepoisson_brier,simplepoisson_rps
2019-20,2020-01-26,SV Werder Bremen,TSG Hoffenheim,0,3,away_win,0.3607996091194281,0.24932511754184772,0.3898752733387244,1-1,"[{""score"": ""1-1"", ""probability"": 0.108343}, {""score"": ""1-2"", ""probability"": 0.083844}, {""score"": ""2-1"", ""probability"": 0.080451}, {""score"": ""2-2"", ""probability"": 0.069383}, {""score"": ""0-2"", ""probability"": 0.05066}, {""score"": ""1-3"", ""probability"": 0.048207}, {""score"": ""0-1"", ""probability"": 0.047617}, {""score"": ""2-0"", ""probability"": 0.046642}, {""score"": ""1-0"", ""probability"": 0.04524}, {""score"": ""0-0"", ""probability"": 0.045179}]",1.655041675265391,1.724857271254831,-0.11441886237302476,0.3907978519489739,0.23794827768170898,0.3712538703693171,0.4881004458703123,0.050000000000000044,0.46189955412968764,0.2936762446751317,0.2234068995157028,0.4829168558091654,1-1,0.941928402961182,0.5645915542614846,0.2512142700121141,0.9908691636823522,0.6046640394651873,0.2740223283067478,0.772407826842238,0.5302941351046266,0.26389706755231335,0.7279107813294103,0.40353135744398655,0.17681035734638362
2019-20,2020-01-31,Hertha,FC Schalke 04,0,0,draw,0.3592400195811064,0.29024416437028466,0.3505158160486088,1-1,"[{""score"": ""1-1"", ""probability"": 0.138679}, {""score"": ""0-0"", ""probability"": 0.085849}, {""score"": ""2-1"", ""probability"": 0.082606}, {""score"": ""1-2"", ""probability"": 0.08144}, {""score"": ""1-0"", ""probability"": 0.080835}, {""score"": ""0-1"", ""probability"": 0.079493}, {""score"": ""2-0"", ""probability"": 0.063111}, {""score"": ""0-2"", ""probability"": 0.061342}, {""score"": ""2-2"", ""probability"": 0.054061}, {""score"": ""3-1"", ""probability"": 0.036557}]",1.3276301946609284,1.3088949890643873,-0.11441886237302476,0.36823888079950035,0.23724384896536144,0.3945172702351382,0.5010548808840807,0.050000000000000044,0.4489451191159193,0.30314321612100514,0.27397835183129593,0.4228784320476989,1-1,1.23703276413499,0.7556680751792915,0.12595736448442799,1.43866676821234,0.87304069578743,0.14562187492312684,2.99573227355399,1.3551077136357672,0.22630385681788362,1.2947061836303349,0.7978294113809083,0.13536098888565337
2019-20,2020-02-01,FC Augsburg,SV Werder Bremen,2,1,home_win,0.44518511299420016,0.24114197742456925,0.3136729095812306,1-1,"[{""score"": ""1-1"", ""probability"": 0.102277}, {""score"": ""2-1"", ""probability"": 0.087656}, {""score"": ""1-2"", ""probability"": 0.072882}, {""score"": ""2-2"", ""probability"": 0.06961}, {""score"": ""3-1"", ""probability"": 0.055814}, {""score"": ""2-0"", ""probability"": 0.05519}, {""score"": ""1-0"", ""probability"": 0.047284}, {""score"": ""3-2"", ""probability"": 0.044323}, {""score"": ""0-0"", ""probability"": 0.040751}, {""score"": ""1-3"", ""probability"": 0.038585}]",1.9102040725243785,1.5882523209751116,-0.11441886237302476,0.4948111224717797,0.2186727069447384,0.2865161705834819,0.3907287852862461,0.050000000000000044,0.5592712147137539,0.35936332462507653,0.241611730208311,0.39902494516661247,1-1,0.8092650990567313,0.4643597063246448,0.20310512652420668,0.7035791599941759,0.3851250707465855,0.168653658992023,0.939741603448107,0.6864957046861709,0.34199785234308544,1.0234213559580556,0.6280124848749069,0.2848181283503266
2019-20,2020-02-01,Borussia Dortmund,1. FC Union Berlin,5,0,home_win,0.6775062733142212,0.19693706255771634,0.1255566641280625,2-0,"[{""score"": ""2-0"", ""probability"": 0.102566}, {""score"": ""2-1"", ""probability"": 0.096781}, {""score"": ""1-1"", ""probability"": 0.091768}, {""score"": ""3-0"", ""probability"": 0.080363}, {""score"": ""1-0"", ""probability"": 0.077847}, {""score"": ""3-1"", ""probability"": 0.07583}, {""score"": ""4-0"", ""probability"": 0.047225}, {""score"": ""0-0"", ""probability"": 0.046548}, {""score"": ""2-2"", ""probability"": 0.045661}, {""score"": ""4-1"", ""probability"": 0.044561}]",2.3505815603180067,0.9435924135795367,-0.11441886237302476,0.623738716306832,0.19588988956380932,0.18037139412935876,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5999042421557327,0.21516357858611837,0.184932179258149,1-0,0.3893364667667645,0.15855088626751077,0.05988333982932445,0.4720237221692836,0.21247924225992057,0.08705319671329959,1.0986122886681098,0.6666666666666667,0.2777777777777778,0.5109852329099647,0.24057189192013148,0.0971382631850734
2019-20,2020-02-01,Fortuna Dusseldorf,Eintracht Frankfurt,1,1,draw,0.28221976210338756,0.26220239810650114,0.45557783979011124,1-1,"[{""score"": ""1-1"", ""probability"": 0.122003}, {""score"": ""1-2"", ""probability"": 0.093442}, {""score"": ""2-1"", ""probability"": 0.071675}, {""score"": ""0-2"", ""probability"": 0.071362}, {""score"": ""0-1"", ""probability"": 0.071081}, {""score"": ""0-0"", ""probability"": 0.061503}, {""score"": ""2-2"", ""probability"": 0.061177}, {""score"": ""1-3"", ""probability"": 0.053171}, {""score"": ""1-0"", ""probability"": 0.051605}, {""score"": ""2-0"", ""probability"": 0.041987}]",1.309410658837401,1.7070757474077314,-0.11441886237302476,0.34288865131305485,0.23137725864494837,0.42573409004199675,0.4362762681177723,0.050000000000000044,0.5137237318822276,0.2688409825524244,0.23222002563496671,0.4989389918126088,1-1,1.3386385615978673,0.8315444635893148,0.14359958111475848,1.4637057462995,0.8896030611513273,0.14941107131158637,2.99573227355399,1.3567490548217733,0.22712452741088662,1.4600699703924178,0.9107016804867067,0.16060779572536776
2019-20,2020-02-01,TSG Hoffenheim,Bayer 04 Leverkusen,2,1,home_win,0.40280996225326704,0.25365132428876286,0.34353871345797027,1-1,"[{""score"": ""1-1"", ""probability"": 0.112632}, {""score"": ""2-1"", ""probability"": 0.0864}, {""score"": ""1-2"", ""probability"": 0.079303}, {""score"": ""2-2"", ""probability"": 0.067795}, {""score"": ""2-0"", ""probability"": 0.055056}, {""score"": ""1-0"", ""probability"": 0.052838}, {""score"": ""3-1"", ""probability"": 0.049241}, {""score"": ""0-0"", ""probability"": 0.049232}, {""score"": ""0-1"", ""probability"": 0.047548}, {""score"": ""0-2"", ""probability"": 0.046383}]",1.7097513233788422,1.5693126139957903,-0.11441886237302476,0.3852613708706944,0.23899902691405675,0.3757396022152489,0.41228745528861244,0.050000000000000044,0.5377125447113875,0.3371104884982128,0.23609457665485925,0.426794934846928,1-1,0.909290385937945,0.5389937831417448,0.237327394414151,0.9538332896543613,0.5762043656825174,0.2595419154083257,0.8860344659057979,0.6370408159511307,0.3172704079755653,1.0873445433186657,0.6773170699959088,0.3107882104350358
2019-20,2020-02-01,1. FSV Mainz 05,FC Bayern München,1,3,away_win,0.09597080981427226,0.15239759107548867,0.7516315991102389,1-2,"[{""score"": ""1-2"", ""probability"": 0.085194}, {""score"": ""0-2"", ""probability"": 0.083747}, {""score"": ""1-3"", ""probability"": 0.082542}, {""score"": ""0-3"", ""probability"": 0.081141}, {""score"": ""1-1"", ""probability"": 0.065327}, {""score"": ""1-4"", ""probability"": 0.05998}, {""score"": ""0-4"", ""probability"": 0.058962}, {""score"": ""0-1"", ""probability"": 0.050917}, {""score"": ""2-2"", ""probability"": 0.043332}, {""score"": ""2-3"", ""probability"": 0.041984}]",1.0172704381018411,2.906640756595471,-0.11441886237302476,0.1998758962242803,0.1999738737874524,0.6001502299882673,0.3638489333322247,0.050000000000000155,0.5861510666677752,0.06544895380498303,0.1327889019006769,0.8017621442943399,0-2,0.28550896987017454,0.09412228466255616,0.035448629448472165,0.5105752717928824,0.23981976266745475,0.09991510623494743,0.5341777296795952,0.30615698590721796,0.15182849295360898,0.220943293290239,0.061214705456932514,0.02179090649447247
2019-20,2020-02-01,RB Leipzig,Borussia Mönchengladbach,2,2,draw,0.5680699033220088,0.23898774080414967,0.19294235587384137,1-1,"[{""score"": ""1-1"", ""probability"": 0.111991}, {""score"": ""2-1"", ""probability"": 0.099222}, {""score"": ""2-0"", ""probability"": 0.091255}, {""score"": ""1-0"", ""probability"": 0.080925}, {""score"": ""3-1"", ""probability"": 0.065311}, {""score"": ""3-0"", ""probability"": 0.060067}, {""score"": ""0-0"", ""probability"": 0.058302}, {""score"": ""1-2"", ""probability"": 0.054633}, {""score"": ""2-2"", ""probability"": 0.053942}, {""score"": ""0-1"", ""probability"": 0.039391}]",1.9747124152461797,1.0873041587954637,-0.11441886237302476,0.5504619518165295,0.2086975379076193,0.24084051027585132,0.5010548808840807,0.050000000000000044,0.4489451191159193,0.4628648246954591,0.24348716296076417,0.2936480123437767,1-1,1.4313430220726804,0.9390698263967967,0.17996508387521232,1.5668692622487845,0.9871720983010593,0.18050625589379776,2.99573227355399,1.3551077136357672,0.22630385681788362,1.4126910566961441,0.8727846736989622,0.1502365005469045
2019-20,2020-02-02,1. FC Köln,Sport-Club Freiburg,4,0,home_win,0.3505260413821644,0.277725838174355,0.37174812044348066,1-1,"[{""score"": ""1-1"", ""probability"": 0.13132}, {""score"": ""1-2"", ""probability"": 0.085004}, {""score"": ""2-1"", ""probability"": 0.08223}, {""score"": ""0-0"", ""probability"": 0.072004}, {""score"": ""0-1"", ""probability"": 0.070948}, {""score"": ""1-0"", ""probability"": 0.068192}, {""score"": ""0-2"", ""probability"": 0.060906}, {""score"": ""2-2"", ""probability"": 0.059319}, {""score"": ""2-0"", ""probability"": 0.056995}, {""score"": ""1-3"", ""probability"": 0.04088}]",1.3956603933417788,1.4427483283156401,-0.11441886237302476,0.37995052437247734,0.23998835887516495,0.38006111675235765,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3775337583769127,0.27576541115376885,0.34670083046931843,1-1,1.0483202774581242,0.6371447291656306,0.28000654398799135,0.9677142337581303,0.5865022170886101,0.26445390234650745,1.0986122886681098,0.6666666666666667,0.2777777777777778,0.9740952881273315,0.583712249797294,0.2538328439042434
2019-20,2020-02-02,SC Paderborn 07,Wolfsburg,2,4,away_win,0.2702192595878665,0.27843648302685803,0.4513442573852755,1-1,"[{""score"": ""1-1"", ""probability"": 0.132826}, {""score"": ""1-2"", ""probability"": 0.092941}, {""score"": ""0-1"", ""probability"": 0.088888}, {""score"": ""0-2"", ""probability"": 0.079948}, {""score"": ""0-0"", ""probability"": 0.079377}, {""score"": ""2-1"", ""probability"": 0.06928}, {""score"": ""1-0"", ""probability"": 0.062787}, {""score"": ""2-2"", ""probability"": 0.054023}, {""score"": ""1-3"", ""probability"": 0.048316}, {""score"": ""2-0"", ""probability"": 0.044422}]",1.1625214940567539,1.5595706153017965,-0.11441886237302476,0.3391113701346328,0.23051154414135686,0.43037708572401034,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1815419208696444,0.22272540101178726,0.5957326781185683,0-1,0.7955249105153788,0.45156844723669537,0.1870207860781648,0.8430935110406579,0.4926023578052921,0.21973339291142968,1.0986122886681098,0.6666666666666667,0.27777777777777785,0.5179632391816489,0.24599614083008675,0.09819476828711265
2019-20,2020-02-07,Eintracht Frankfurt,FC Augsburg,5,0,home_win,0.5490505948361024,0.23191540029847285,0.2190340048654247,1-1,"[{""score"": ""1-1"", ""probability"": 0.102777}, {""score"": ""2-1"", ""probability"": 0.095931}, {""score"": ""2-0"", ""probability"": 0.074422}, {""score"": ""3-1"", ""probability"": 0.067198}, {""score"": ""2-2"", ""probability"": 0.061828}, {""score"": ""1-0"", ""probability"": 0.059351}, {""score"": ""1-2"", ""probability"": 0.058843}, {""score"": ""3-0"", ""probability"": 0.052131}, {""score"": ""0-0"", ""probability"": 0.045183}, {""score"": ""3-2"", ""probability"": 0.043309}]",2.1014477877462507,1.289013405405457,-0.1257147747679406,0.5008789418014118,0.2175741523280699,0.28154690587051834,0.5689836742246561,0.050000000000000044,0.38101632577534383,0.4136191707686473,0.25653239290386015,0.3298484363274926,1-1,0.5995646835475029,0.30511601420066087,0.12566563065252997,0.6913908402261754,0.37572900270381915,0.1641952454712705,0.5639035373154868,0.33344851359222033,0.16547425679611016,0.8828096058740662,0.5184513364467213,0.22632123391887043
2019-20,2020-02-08,Bayer 04 Leverkusen,Borussia Dortmund,4,3,home_win,0.3635578027294051,0.24150249574668192,0.394939701523913,1-1,"[{""score"": ""1-1"", ""probability"": 0.099644}, {""score"": ""1-2"", ""probability"": 0.081376}, {""score"": ""2-1"", ""probability"": 0.077943}, {""score"": ""2-2"", ""probability"": 0.071656}, {""score"": ""1-3"", ""probability"": 0.049875}, {""score"": ""0-2"", ""probability"": 0.046208}, {""score"": ""3-1"", ""probability"": 0.045755}, {""score"": ""2-3"", ""probability"": 0.043917}, {""score"": ""2-0"", ""probability"": 0.042391}, {""score"": ""3-2"", ""probability"": 0.042064}]",1.7611022887108894,1.8386818384349382,-0.1257147747679406,0.3633441231137619,0.23610329995506193,0.40055257693117613,0.44894511911591933,0.050000000000000155,0.5010548808840806,0.29475466362520725,0.22671286002720403,0.4785324763475888,1-1,1.0118169775131574,0.6193594937582965,0.2805180191532102,1.0124048962246126,0.6215178407096604,0.28288653622999527,0.8008546278509644,0.5572174754039286,0.2773587377019643,1.2216119173820852,0.7777630362994649,0.36318215769887513
2019-20,2020-02-08,Wolfsburg,Fortuna Dusseldorf,1,1,draw,0.6001886005699868,0.23957957756978535,0.16023182186022783,1-1,"[{""score"": ""1-1"", ""probability"": 0.114324}, {""score"": ""2-0"", ""probability"": 0.106747}, {""score"": ""2-1"", ""probability"": 0.099289}, {""score"": ""1-0"", ""probability"": 0.096417}, {""score"": ""3-0"", ""probability"": 0.069576}, {""score"": ""0-0"", ""probability"": 0.068606}, {""score"": ""3-1"", ""probability"": 0.064715}, {""score"": ""1-2"", ""probability"": 0.047231}, {""score"": ""2-2"", ""probability"": 0.046177}, {""score"": ""0-1"", ""probability"": 0.039171}]",1.955350967098011,0.9301417124429857,-0.1257147747679406,0.5706406138899787,0.2051346372580161,0.22422474885200522,0.5259797071790284,0.05,0.4240202928209716,0.5431451838277395,0.2259544722788229,0.23090034389343767,1-1,1.4288696518920212,0.9641398118397531,0.19295029649540346,1.584088748308591,1.007718393105422,0.18795372410923825,2.995732273553991,1.358947861088119,0.22822393054405948,1.4874217500973508,0.9474681385105321,0.17416082976268835
2019-20,2020-02-08,SV Werder Bremen,1. FC Union Berlin,0,2,away_win,0.4605103884009634,0.28514569508741067,0.25434391651162597,1-1,"[{""score"": ""1-1"", ""probability"": 0.136369}, {""score"": ""1-0"", ""probability"": 0.09584}, {""score"": ""2-1"", ""probability"": 0.093062}, {""score"": ""0-0"", ""probability"": 0.087519}, {""score"": ""2-0"", ""probability"": 0.085326}, {""score"": ""1-2"", ""probability"": 0.066061}, {""score"": ""0-1"", ""probability"": 0.063615}, {""score"": ""2-2"", ""probability"": 0.050749}, {""score"": ""3-1"", ""probability"": 0.047661}, {""score"": ""3-0"", ""probability"": 0.043699}]",1.5364364835237019,1.0906648551030909,-0.1257147747679406,0.38595788874498566,0.23886669307783587,0.37517541817717853,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.43138548295381024,0.2475564846988702,0.32105803234731967,1-1,1.3690679257834515,0.8493808800953099,0.38403640633421365,0.9803615805817177,0.5964265469964916,0.26968462496727524,1.0986122886681098,0.6666666666666667,0.27777777777777785,1.1361333860632423,0.7083398434598472,0.3235278151716926
