market,season,date,home_team,away_team,model_prob,market_prob,blend_prob,outcome,model_log_loss,blend_log_loss
spread,2019-20,2019-10-06,Roma,Cagliari,0.4667995249987551,0.4857881136950904,0.4762852493304808,0.0,0.6288577998279336,0.6468081118349659
spread,2019-20,2019-10-06,Torino,Napoli,0.5333380197994051,0.47680412371134023,0.5050873329637103,1.0,0.6285998723370961,0.683023928096778
spread,2019-20,2019-10-06,Internazionale,Juventus,0.49453273325364067,0.5193798449612403,0.5069605872600292,0.0,0.6822719968292161,0.7071661634290316
spread,2019-20,2019-10-19,Lazio,Atalanta,0.46709108143113687,0.5,0.48352768188370887,0.0,0.6294047539048954,0.6607335869869015
spread,2019-20,2019-10-19,Juventus,Bologna,0.4767662094165627,0.4728682170542636,0.47481682962052063,0.0,0.6477268964761682,0.6440081812796429
spread,2019-20,2019-10-19,Napoli,Verona,0.5689009077527126,0.46632124352331605,0.5177985980611862,0.5,0.7027331572482025,0.6937811625091195
spread,2019-20,2019-10-20,Sassuolo,Internazionale,0.5042402417833621,0.4883720930232558,0.49630523701805257,0.0,0.7016638280308449,0.6857848233821653
spread,2019-20,2019-10-20,Cagliari,Spal,0.4966874829643448,0.5283505154639175,0.5125315705994317,1.0,0.6997942575802777,0.6683929686972252
spread,2019-20,2019-10-20,Sampdoria,Roma,0.4473849694273139,0.48711340206185555,0.4671971880316417,1.0,0.8043358258697167,0.7610038662541229
spread,2019-20,2019-10-20,Udinese,Torino,0.41256855090746225,0.4832041343669251,0.44762212437261095,1.0,0.8853529029963454,0.8038058748727017
spread,2019-20,2019-10-20,Parma,Genoa,0.49311727899024205,0.44871794871794873,0.470859974719071,1.0,0.7070082448120693,0.753194522756302
spread,2019-20,2019-10-20,Milan,Lecce,0.5973487582028354,0.5038759689922481,0.5510631711304789,0.0,0.9096844966843315,0.8008730940789959
spread,2019-20,2019-10-21,Brescia,Fiorentina,0.5452565124766893,0.5193798449612403,0.5323399245065203,1.0,0.6064989299521235,0.6304730378465383
spread,2019-20,2019-10-25,Verona,Sassuolo,0.2715957445596218,0.46272493573264784,0.36170780851614054,0.0,0.316899088970601,0.4489591200961286
spread,2019-20,2019-10-26,Genoa,Brescia,0.4036722564658691,0.5128865979381443,0.45777216854930697,1.0,0.9071519766310102,0.7813836672188447
spread,2019-20,2019-10-26,Lecce,Juventus,0.38959731711853746,0.518041237113402,0.45303772091591915,1.0,0.9426415934835211,0.7917798878357203
spread,2019-20,2019-10-26,Internazionale,Parma,0.4572893475792376,0.5321336760925449,0.4946817172000318,0.0,0.6111789695431117,0.6825667852688349
spread,2019-20,2019-10-27,Atalanta,Udinese,0.4939194807708839,0.4935400516795866,0.49372976532238994,1.0,0.7053827694701672,0.7057669452321146
spread,2019-20,2019-10-27,Torino,Cagliari,0.5392230083051373,0.5322997416020672,0.535763097951315,0.0,0.774841102064806,0.767360292289625
spread,2019-20,2019-10-27,Spal,Napoli,0.542560752195483,0.5038759689922481,0.5232532346633944,1.0,0.6114552142236496,0.6476897358052945
spread,2019-20,2019-10-27,Roma,Milan,0.5477064874940171,0.5077319587628866,0.5277637255273321,1.0,0.6020157422854041,0.6391065849607636
spread,2019-20,2019-10-27,Bologna,Sampdoria,0.44468068629243945,0.5064599483204134,0.4754764941620874,1.0,0.8103988132778952,0.7434378321574172
spread,2019-20,2019-10-27,Fiorentina,Lazio,0.48366627091595826,0.5321336760925449,0.5079185796111353,0.0,0.6610019607700661,0.7091110875863025
spread,2019-20,2019-10-29,Brescia,Internazionale,0.539787622391203,0.47545219638242897,0.5076515870533478,0.5,0.6963233571214125,0.69326428784186
spread,2019-20,2019-10-29,Parma,Verona,0.7684451764613047,0.5115681233933163,0.6508816052838735,0.0,1.462938614751316,1.0523441744342577
spread,2019-20,2019-10-30,Sassuolo,Fiorentina,0.49720684605785415,0.4690721649484536,0.4831261336034107,0.0,0.6875764182255953,0.6599564063933544
spread,2019-20,2019-10-30,Udinese,Roma,0.4674931110678266,0.5,0.48372934416074725,0.0,0.6301594445204107,0.6611241241964246
spread,2019-20,2019-10-30,Sampdoria,Lecce,0.5665924410660477,0.4987080103359174,0.5328020375556272,0.0,0.8360767490214672,0.7610022086840236
spread,2019-20,2019-10-30,Lazio,Torino,0.38770676787328817,0.49095607235142114,0.4386677137981966,1.0,0.9475059779879534,0.8240130686898776
spread,2019-20,2019-10-30,Juventus,Genoa,0.539518616116821,0.5231958762886597,0.5313656360135722,0.0,0.7754828499819276,0.7579324222928271
spread,2019-20,2019-10-30,Cagliari,Bologna,0.5271670766150582,0.4922680412371133,0.5097294132768054,1.0,0.640237747260094,0.6738752562640368
spread,2019-20,2019-10-30,Napoli,Atalanta,0.507744373443199,0.4742268041237113,0.4909754470527614,0.0,0.708757131245239,0.6752590259776462
spread,2019-20,2019-10-31,Milan,Spal,0.4435653903497717,0.5348837209302325,0.4891339003694709,0.5,0.6995578322729017,0.6933833805839738
spread,2019-20,2019-11-02,Roma,Napoli,0.4902988908429823,0.4845360824742268,0.48741706851513944,1.0,0.7127400925282379,0.7186351188819611
spread,2019-20,2019-11-02,Bologna,Internazionale,0.4867573876522048,0.5283505154639175,0.5075670454518612,0.0,0.6670066170536225,0.7083969605340974
spread,2019-20,2019-11-02,Torino,Juventus,0.618030481675673,0.5064599483204134,0.563042480969576,0.5,0.72181598408142,0.7011597490523014
spread,2019-20,2019-11-03,Lecce,Sassuolo,0.420703607326609,0.48195876288659806,0.4511461157223305,0.5,0.7058838708917479,0.6979435160287083
spread,2019-20,2019-11-03,Atalanta,Cagliari,0.46996310359505805,0.5193798449612403,0.49465842859899684,0.0,0.6348086590006599,0.6825206993360806
spread,2019-20,2019-11-03,Genoa,Udinese,0.43198236926800176,0.5012919896640827,0.46647540950855504,0.0,0.5656028207215936,0.6282501165350985
spread,2019-20,2019-11-03,Fiorentina,Parma,0.41815652175030205,0.5271317829457364,0.4723143696044322,0.0,0.5415538051362274,0.6392545695731346
spread,2019-20,2019-11-03,Verona,Brescia,0.3965224938738139,0.5309278350515463,0.4630541479951713,1.0,0.9250225084348835,0.7699112814205128
spread,2019-20,2019-11-03,Milan,Lazio,0.5658391425307363,0.5219638242894057,0.5439868191150768,0.0,0.8343401742214207,0.7852335644361126
spread,2019-20,2019-11-04,Spal,Sampdoria,0.51289924351054,0.5142118863049095,0.5135555882816052,0.0,0.7192842851232992,0.7206326455115776
spread,2019-20,2019-11-08,Sassuolo,Bologna,0.5502348607829566,0.4845360824742268,0.5174609303840079,1.0,0.5974100722971698,0.6588212535351399
spread,2019-20,2019-11-09,Brescia,Torino,0.3143759620109345,0.4845360824742268,0.39632351103481395,0.0,0.3774258510689369,0.5047168388359489
spread,2019-20,2019-11-09,Internazionale,Verona,0.5477953742004188,0.48062015503875977,0.5142722204384933,0.0,0.7936204896470658,0.7221069363689341
spread,2019-20,2019-11-09,Napoli,Genoa,0.5434384984295514,0.4690721649484536,0.5062901237605537,0.0,0.7840318638804161,0.7058072293813612
spread,2019-20,2019-11-10,Sampdoria,Atalanta,0.4660840426898942,0.4857881136950904,0.4759267100198408,1.0,0.763389311997494,0.7424914071519514
spread,2019-20,2019-11-10,Lazio,Lecce,0.5187558637741971,0.45501285347043696,0.48683081296456215,0.5,0.6938512408801252,0.6934941558983356
spread,2019-20,2019-11-10,Cagliari,Fiorentina,0.4954357675004021,0.46649484536082475,0.4809493268471315,1.0,0.7023175652993624,0.731993364016197
spread,2019-20,2019-11-10,Parma,Roma,0.4586799787780138,0.4883720930232558,0.47350260949388906,1.0,0.7794025260795547,0.7475978552964507
spread,2019-20,2019-11-10,Udinese,Spal,0.47384057165547283,0.5335051546391752,0.5036859854592037,0.0,0.6421510164566242,0.7005464587443164
spread,2019-20,2019-11-10,Juventus,Milan,0.3966393537165565,0.49612403100775193,0.4458393537489787,0.0,0.505240174331979,0.5903006590871817
spread,2019-20,2019-11-23,Atalanta,Juventus,0.45037373370949,0.4832041343669251,0.46675294021338065,0.0,0.5985167475665824,0.6287704354074919
spread,2019-20,2019-11-23,Milan,Napoli,0.5006701545850462,0.49740932642487046,0.49903973029437265,1.0,0.6918077688024047,0.6950695665717066
spread,2019-20,2019-11-23,Torino,Internazionale,0.6386940606838254,0.5426356589147286,0.5915385082091223,0.0,1.018030202225283,0.8953576364673174
spread,2019-20,2019-11-24,Verona,Fiorentina,0.3901510028692613,0.5077720207253886,0.4482377480202087,1.0,0.9412214279516689,0.8024314997868792
spread,2019-20,2019-11-24,Sassuolo,Lazio,0.5351166948697432,0.5025906735751295,0.5188736799432805,0.0,0.7659688615988103,0.731625423694343
spread,2019-20,2019-11-24,Sampdoria,Udinese,0.5633801627753885,0.524547803617571,0.5440308978082461,1.0,0.5738006340010868,0.6087492362974792
spread,2019-20,2019-11-24,Bologna,Parma,0.38374025716146365,0.4832041343669251,0.4327952278728075,0.0,0.48408674387023415,0.5670348903172562
spread,2019-20,2019-11-24,Roma,Brescia,0.6874406580965261,0.4896373056994819,0.5922711601825286,1.0,0.3747797686627695,0.5237907081179536
spread,2019-20,2019-11-25,Spal,Genoa,0.5647088809743852,0.5271317829457364,0.5459858188478286,0.5,0.7015925840662376,0.6973945608956653
spread,2019-20,2019-11-25,Lecce,Cagliari,0.44717924285132504,0.5051813471502591,0.476099705055693,1.0,0.8047957740250128,0.7421279822826057
spread,2019-20,2019-11-30,Brescia,Atalanta,0.3363541033887344,0.5167958656330749,0.4240455393587046,0.0,0.4100065599904956,0.5517266827984019
spread,2019-20,2019-11-30,Genoa,Torino,0.34224511243638667,0.46272493573264784,0.40099012465499023,0.0,0.4189229283578895,0.5124771946169278
spread,2019-20,2019-11-30,Fiorentina,Lecce,0.4927685793606117,0.5,0.4963841005825814,0.0,0.6787879285677435,0.685941405790421
spread,2019-20,2019-12-01,Verona,Roma,0.344218768803635,0.48186528497409326,0.41130813028604496,0.0,0.42192803468781204,0.5298523736192097
spread,2019-20,2019-12-01,Napoli,Bologna,0.5216740720888167,0.47028423772609823,0.4959685073874534,0.0,0.7374629212951488,0.6851165275205416
spread,2019-20,2019-12-01,Parma,Milan,0.5312786290193746,0.4728682170542636,0.5020805214328656,0.0,0.7577467788040175,0.6973169046548888
spread,2019-20,2019-12-01,Internazionale,Spal,0.44564076715594275,0.5297157622739017,0.487590493131618,0.0,0.589942367641254,0.6686311555243709
spread,2019-20,2019-12-01,Juventus,Sassuolo,0.4681065463302652,0.5038759689922481,0.4859732970569863,0.0,0.6313120847551094,0.6654800636253921
spread,2019-20,2019-12-01,Lazio,Udinese,0.4723718972210987,0.5077720207253886,0.49005949692598655,1.0,0.7499886857995792,0.7132284729506235
spread,2019-20,2019-12-02,Cagliari,Sampdoria,0.5043299745898997,0.5167958656330749,0.5105645625611644,1.0,0.6845245136529375,0.6722381801062733
spread,2019-20,2019-12-06,Internazionale,Roma,0.46491603032070217,0.5142118863049095,0.4895385249698562,0.0,0.6253315917303277,0.6724401093961752
spread,2019-20,2019-12-07,Udinese,Napoli,0.44130031649143653,0.4844559585492228,0.4628084870526545,1.0,0.8180296455271135,0.7704419453418818
spread,2019-20,2019-12-07,Lazio,Juventus,0.5079990996439672,0.5463917525773196,0.5272356906980213,1.0,0.6772756037596211,0.6401075994926809
spread,2019-20,2019-12-07,Atalanta,Verona,0.6040174958131702,0.4935400516795866,0.5493874255047236,0.0,0.9263852500500703,0.7971473452586779
spread,2019-20,2019-12-08,Sampdoria,Parma,0.4424224734868052,0.4780361757105944,0.4601784955620654,0.0,0.5841537243057343,0.6165167414037878
spread,2019-20,2019-12-08,Bologna,Milan,0.5312853432252927,0.537467700258398,0.534377841956725,0.0,0.7577611034207795,0.7643807933981612
spread,2019-20,2019-12-08,Torino,Fiorentina,0.5289981789785798,0.45501285347043696,0.49196150356082835,1.0,0.6367702895142999,0.709354810346177
spread,2019-20,2019-12-08,Lecce,Genoa,0.5137664743679973,0.4896373056994819,0.5017028814914127,0.5,0.6935263559306197,0.6931529802043286
spread,2019-20,2019-12-08,Sassuolo,Cagliari,0.48437263345205206,0.46253229974160204,0.4734397615245501,0.0,0.6623709322349766,0.6413895408939974
spread,2019-20,2019-12-08,Spal,Brescia,0.6651620616662854,0.4715025906735752,0.5710497475025941,0.0,1.0941086303776917,0.8464143283226881
spread,2019-20,2019-12-14,Brescia,Lecce,0.2251469190280954,0.4792746113989638,0.3408666144045455,1.0,1.4910021164139255,1.0762640383256616
spread,2019-20,2019-12-14,Napoli,Parma,0.4168689777010707,0.5116883116883117,0.4639528777144545,0.0,0.5393433798043976,0.6235332070637682
spread,2019-20,2019-12-14,Genoa,Sampdoria,0.4809305357186333,0.5064935064935064,0.49370790879089277,0.0,0.6557175622263769,0.6806415208884858
spread,2019-20,2019-12-15,Juventus,Udinese,0.44372122961377336,0.5038961038961038,0.47371321905627467,1.0,0.8125587749675566,0.7471531634754142
spread,2019-20,2019-12-15,Fiorentina,Internazionale,0.4282027171381064,0.46373056994818657,0.44589754591040937,1.0,0.8481585573583489,0.8076660710408881
spread,2019-20,2019-12-15,Roma,Spal,0.42438544979969445,0.5077720207253886,0.46584010452041574,1.0,0.8571131569966257,0.7639128270835233
spread,2019-20,2019-12-15,Verona,Torino,0.2975321487768062,0.49610389610389616,0.39237711176450785,0.5,0.7826943194621506,0.716866360445881
spread,2019-20,2019-12-15,Bologna,Atalanta,0.4661548189935518,0.49481865284974097,0.48047066582445747,1.0,0.7632374704326277,0.7329891017080937
spread,2019-20,2019-12-15,Milan,Sassuolo,0.4129449531152582,0.5051813471502591,0.4587094775940945,0.0,0.5326366869157999,0.6137991342814898
spread,2019-20,2019-12-16,Cagliari,Lazio,0.4876622492603899,0.4727272727272727,0.48019033543312756,0.0,0.668771202015555,0.6542925640909697
spread,2019-20,2019-12-18,Sampdoria,Juventus,0.5278537534554446,0.49740932642487046,0.5126432660081506,0.5,0.6947012563744197,0.6934669871651135
spread,2019-20,2019-12-18,Brescia,Sassuolo,0.24702483806265008,0.4677002583979328,0.3493355285285605,0.0,0.28372303720124314,0.4297611744460565
spread,2019-20,2019-12-20,Fiorentina,Roma,0.45506089977339587,0.5167958656330749,0.48587450469361526,0.0,0.6070812332660526,0.6652878890352033
spread,2019-20,2019-12-21,Udinese,Cagliari,0.4503954474170899,0.5259067357512953,0.48808310358082585,1.0,0.7976293100738826,0.7172695934044013
spread,2019-20,2019-12-21,Internazionale,Genoa,0.23849748426367584,0.26326530612244897,0.2506778904387486,1.0,1.4333965168700618,1.3835864690163109
spread,2019-20,2019-12-21,Torino,Spal,0.5035105883623144,0.5051813471502591,0.5043459798887234,0.0,0.7001931217309879,0.701877135749728
spread,2019-20,2019-12-22,Sassuolo,Napoli,0.5249639779556963,0.4727272727272727,0.4988424667945662,0.0,0.7443646419401463,0.6908347897865976
spread,2019-20,2019-12-22,Parma,Brescia,0.7295665914743721,0.5348837209302325,0.6378612483914792,0.0,1.3077293902055291,1.0157278488576333
spread,2019-20,2019-12-22,Atalanta,Milan,0.4433012512790985,0.47409326424870474,0.4586577896526868,1.0,0.8135057145888271,0.779450903299146
spread,2019-20,2019-12-22,Lecce,Bologna,0.399985882395689,0.4857142857142857,0.4424212730977916,0.0,0.5108020947022829,0.5841515714432814
spread,2019-20,2020-01-05,Brescia,Lazio,0.32920123065415896,0.5012987012987012,0.41258178241963406,0.5,0.7551860777550188,0.7086695396096534
spread,2019-20,2020-01-05,Spal,Verona,0.5870140575115915,0.4639175257731959,0.5258586563795069,0.0,0.8843417241587281,0.7462498084456644
spread,2019-20,2020-01-05,Genoa,Sassuolo,0.37302849526908033,0.4896373056994819,0.43036760390632034,1.0,0.9861004674329857,0.8431155427018568
spread,2019-20,2020-01-05,Roma,Torino,0.4525033861391277,0.533678756476684,0.4930452344827699,0.0,0.602399002039607,0.6793334992584047
spread,2019-20,2020-01-06,Milan,Sampdoria,0.3658908409843026,0.4883116883116883,0.42596726586117967,0.0,0.4555341642617195,0.5550688561722003
spread,2019-20,2020-01-06,Lecce,Udinese,0.44065101487584335,0.4831168831168831,0.461814684256579,0.0,0.580981698075117,0.6195523250760009
spread,2019-20,2020-01-06,Bologna,Fiorentina,0.49490166355412324,0.4677002583979328,0.4812870955836214,0.0,0.6830021430279534,0.6564047195529478
spread,2019-20,2020-01-06,Atalanta,Parma,0.4299312680919051,0.5272727272727271,0.4783969215476738,1.0,0.8441299247172986,0.7373145112584052
spread,2019-20,2020-01-06,Juventus,Cagliari,0.39618750319704454,0.48186528497409326,0.4385685863633944,1.0,0.925867686868228,0.8242390680818449
spread,2019-20,2020-01-06,Napoli,Internazionale,0.5155171977841156,0.5155440414507771,0.5155306196286483,0.0,0.7246733442237592,0.7247010480563625
spread,2019-20,2020-01-11,Internazionale,Atalanta,0.5439673454429031,0.5167958656330749,0.530404135833931,0.0,0.7851908611608606,0.7558828176491352
spread,2019-20,2020-01-11,Cagliari,Milan,0.5527732491618874,0.5129533678756476,0.5329157272607282,0.0,0.8046895404193182,0.7612455820489038
spread,2019-20,2020-01-11,Lazio,Napoli,0.5060019545396499,0.5310880829015544,0.5185567128140984,1.0,0.681214746975551,0.6567058786746767
spread,2019-20,2020-01-12,Torino,Bologna,0.5608846902228033,0.4870466321243523,0.5240973455142897,1.0,0.5782399378612152,0.6460778380326936
spread,2019-20,2020-01-12,Sampdoria,Brescia,0.6658969298560703,0.4831168831168831,0.5771448536679334,1.0,0.4066203803941791,0.5496619977626108
spread,2019-20,2020-01-12,Verona,Genoa,0.40331168314439925,0.5116883116883117,0.4569911161549988,1.0,0.9080456086545657,0.783091327762661
spread,2019-20,2020-01-12,Udinese,Sassuolo,0.4057347096348845,0.5051813471502591,0.45500949336585406,1.0,0.9020557574998834,0.7874369957085096
spread,2019-20,2020-01-12,Fiorentina,Spal,0.37800678364310275,0.5426356589147286,0.45920845740690375,0.5,0.7238346149294286,0.6964862047601446
spread,2019-20,2020-01-12,Roma,Juventus,0.5250548190982995,0.5077720207253886,0.5164183292785944,0.0,0.744555890235583,0.7265350626938546
