season,date,home_team,away_team,actual_home_goals,actual_away_goals,actual_result,dc_home_win,dc_draw,dc_away_win,dc_predicted_score,dc_top10_scorelines_json,dc_lambda,dc_mu,dc_rho,elo_home_win,elo_draw,elo_away_win,prevseason_home_win,prevseason_draw,prevseason_away_win,simplepoisson_home_win,simplepoisson_draw,simplepoisson_away_win,simplepoisson_predicted_score,dc_log_loss,dc_brier,dc_rps,elo_log_loss,elo_brier,elo_rps,prevseason_log_loss,prevseason_brier,prevseason_rps,simplepoisson_log_loss,simplepoisson_brier,simplepoisson_rps
2019-20,2019-08-24,Parma,Juventus,0,1,away_win,0.110862115063246,0.21260406253549288,0.6765338224012611,0-2,"[{""score"": ""0-2"", ""probability"": 0.134194}, {""score"": ""0-1"", ""probability"": 0.124615}, {""score"": ""1-1"", ""probability"": 0.10072}, {""score"": ""1-2"", ""probability"": 0.094164}, {""score"": ""0-3"", ""probability"": 0.090663}, {""score"": ""0-0"", ""probability"": 0.073135}, {""score"": ""1-3"", ""probability"": 0.063618}, {""score"": ""0-4"", ""probability"": 0.04594}, {""score"": ""1-0"", ""probability"": 0.038041}, {""score"": ""2-2"", ""probability"": 0.033037}]",0.7016967903545966,2.0268334987172967,-0.08397422578077632,0.248894071191894,0.21043681377970427,0.5406691150284018,0.3333723127146883,0.050000000000000044,0.6166276872853116,0.04601409165741602,0.12097489254258093,0.8330110158000031,0-2,0.39077283646250754,0.16212126401323104,0.05846038830331763,0.6149478045725614,0.3172167731570211,0.13646656028163362,0.48348986138330313,0.2606114290409488,0.1290557145204744,0.18270841265303034,0.04463754210089288,0.015001308737601934
2019-20,2019-08-24,Fiorentina,Napoli,3,4,away_win,0.22011098513241825,0.2644487121681665,0.5154403026994153,1-1,"[{""score"": ""1-1"", ""probability"": 0.126258}, {""score"": ""0-1"", ""probability"": 0.106163}, {""score"": ""1-2"", ""probability"": 0.096224}, {""score"": ""0-2"", ""probability"": 0.095784}, {""score"": ""0-0"", ""probability"": 0.079954}, {""score"": ""1-0"", ""probability"": 0.060715}, {""score"": ""2-1"", ""probability"": 0.058506}, {""score"": ""1-3"", ""probability"": 0.052995}, {""score"": ""0-3"", ""probability"": 0.052753}, {""score"": ""2-2"", ""probability"": 0.048333}]",1.0045992558921615,1.6522480951941452,-0.08397422578077632,0.30079135475171936,0.2218472626940778,0.47736138255420274,0.34359367536559576,0.050000000000000044,0.6064063246344042,0.21795473827494155,0.22309177106201084,0.5589534906630476,1-1,0.6627337868878077,0.3531800673913997,0.1416234730119989,0.7394814595218705,0.4128427715038843,0.1818132817695146,0.5002050149022896,0.2754725950390364,0.13648629751951818,0.5816890102489888,0.2917962296503934,0.1210131456674044
2019-20,2019-08-25,Verona,Bologna,1,1,draw,0.1351857073927881,0.22285012899600395,0.6419641636112079,0-2,"[{""score"": ""0-2"", ""probability"": 0.12095}, {""score"": ""0-1"", ""probability"": 0.113521}, {""score"": ""1-1"", ""probability"": 0.10634}, {""score"": ""1-2"", ""probability"": 0.09745}, {""score"": ""0-3"", ""probability"": 0.080098}, {""score"": ""0-0"", ""probability"": 0.069525}, {""score"": ""1-3"", ""probability"": 0.064535}, {""score"": ""1-0"", ""probability"": 0.041141}, {""score"": ""0-4"", ""probability"": 0.039783}, {""score"": ""2-1"", ""probability"": 0.039521}]",0.8057046953882933,1.9867161851925883,-0.08397422578077632,0.32383571890338086,0.22703217572212187,0.44913210537449727,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2706538705652208,0.2689633944930054,0.4603827349417739,1-1,1.5012558007429642,1.0343550848458538,0.21519658142216314,1.4826635282761031,0.9040684782846746,0.15329461045789905,1.0986122886681098,0.6666666666666667,0.11111111111111112,1.3131799885916675,0.8196202988755921,0.14260289014220145
2019-20,2019-08-25,Torino,Sassuolo,2,1,home_win,0.5714583020070124,0.24491903422494837,0.18362266376803912,1-1,"[{""score"": ""1-1"", ""probability"": 0.116871}, {""score"": ""1-0"", ""probability"": 0.104321}, {""score"": ""2-0"", ""probability"": 0.103803}, {""score"": ""2-1"", ""probability"": 0.098714}, {""score"": ""0-0"", ""probability"": 0.070968}, {""score"": ""3-0"", ""probability"": 0.063359}, {""score"": ""3-1"", ""probability"": 0.060253}, {""score"": ""1-2"", ""probability"": 0.051266}, {""score"": ""0-1"", ""probability"": 0.049825}, {""score"": ""2-2"", ""probability"": 0.046938}]",1.8311482640866976,0.9509797729260628,-0.08397422578077632,0.5696664335614058,0.20530600469125948,0.2250275617473347,0.5259797071790284,0.05,0.4240202928209716,0.45831170477852035,0.2492385662302261,0.29244972899125354,1-1,0.5595637607765871,0.27735060289366475,0.10868263478399161,0.5627042937306335,0.277974937511998,0.11791219097485525,0.6424926464961861,0.4069884467300621,0.20224422336503106,0.7802057482371755,0.44107291606350935,0.18947652658350528
2019-20,2019-08-25,Spal,Atalanta,2,3,away_win,0.23142107825808422,0.2517184074963282,0.5168605142455874,1-1,"[{""score"": ""1-1"", ""probability"": 0.118899}, {""score"": ""1-2"", ""probability"": 0.097537}, {""score"": ""0-1"", ""probability"": 0.088063}, {""score"": ""0-2"", ""probability"": 0.086498}, {""score"": ""0-0"", ""probability"": 0.063907}, {""score"": ""2-1"", ""probability"": 0.061843}, {""score"": ""1-3"", ""probability"": 0.057822}, {""score"": ""2-2"", ""probability"": 0.054993}, {""score"": ""1-0"", ""probability"": 0.052465}, {""score"": ""0-3"", ""probability"": 0.051278}]",1.1276213347671504,1.77844776236455,-0.08397422578077632,0.31007670996485104,0.22392735796522667,0.4659959320699223,0.3638489333322247,0.050000000000000155,0.5861510666677752,0.22804323211992866,0.2494352111620476,0.5225215567180239,0-1,0.6599822392402687,0.3503416348296601,0.1434897390785863,0.7635783743582792,0.43145137227378416,0.1906539553142487,0.5341777296795952,0.30615698590721796,0.15182849295360898,0.6490890391176117,0.3422073040821382,0.13999468975734142
2019-20,2019-08-25,Sampdoria,Lazio,0,3,away_win,0.3542132473863369,0.2507221002395108,0.3950646523741522,1-1,"[{""score"": ""1-1"", ""probability"": 0.112307}, {""score"": ""1-2"", ""probability"": 0.085808}, {""score"": ""2-1"", ""probability"": 0.080839}, {""score"": ""2-2"", ""probability"": 0.066951}, {""score"": ""0-1"", ""probability"": 0.057694}, {""score"": ""0-2"", ""probability"": 0.054988}, {""score"": ""1-0"", ""probability"": 0.053849}, {""score"": ""2-0"", ""probability"": 0.048804}, {""score"": ""0-0"", ""probability"": 0.048783}, {""score"": ""1-3"", ""probability"": 0.047378}]",1.5604899004834547,1.6564069358178735,-0.08397422578077632,0.41777846623074955,0.23286471159956834,0.3493568221696821,0.46189955412968764,0.050000000000000044,0.4881004458703123,0.2555248418539906,0.2258771908069381,0.5185979673390715,1-1,0.928705850578029,0.5542753709796909,0.24570689971558982,1.0516614659943524,0.6521013656116024,0.2989376958516261,0.7172340626079685,0.4778923516233773,0.23769617581168864,0.6566263254011212,0.3480613671814145,0.14852043092729025
2019-20,2019-08-25,Cagliari,Brescia,0,1,away_win,0.44203437623428565,0.30257319129368593,0.25539243247202864,1-1,"[{""score"": ""1-1"", ""probability"": 0.14054}, {""score"": ""1-0"", ""probability"": 0.127518}, {""score"": ""0-0"", ""probability"": 0.116255}, {""score"": ""2-0"", ""probability"": 0.090902}, {""score"": ""0-1"", ""probability"": 0.087817}, {""score"": ""2-1"", ""probability"": 0.085153}, {""score"": ""1-2"", ""probability"": 0.060727}, {""score"": ""0-2"", ""probability"": 0.046231}, {""score"": ""2-2"", ""probability"": 0.039884}, {""score"": ""3-0"", ""probability"": 0.039801}]",1.3135500769702015,0.9367578519200754,-0.08397422578077632,0.37058929965859005,0.2377928813501601,0.3916178189912499,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25276011307138924,0.2410277183691817,0.5062121685594292,1-1,1.3649539659243672,0.8413853554824018,0.3749174096963781,0.9374688663190068,0.5640107616112191,0.2537326535952039,1.0986122886681098,0.6666666666666667,0.27777777777777785,0.6807993921252198,0.36580845826089664,0.1538570486193215
2019-20,2019-08-25,Udinese,Milan,1,0,home_win,0.2388815746938483,0.2946719018131237,0.4664465234930281,1-1,"[{""score"": ""1-1"", ""probability"": 0.137725}, {""score"": ""0-1"", ""probability"": 0.127274}, {""score"": ""0-0"", ""probability"": 0.110123}, {""score"": ""0-2"", ""probability"": 0.095664}, {""score"": ""1-2"", ""probability"": 0.088113}, {""score"": ""1-0"", ""probability"": 0.080935}, {""score"": ""2-1"", ""probability"": 0.058514}, {""score"": ""0-3"", ""probability"": 0.044229}, {""score"": ""2-0"", ""probability"": 0.042187}, {""score"": ""1-3"", ""probability"": 0.040738}]",0.9210722591053692,1.3870047484430323,-0.08397422578077632,0.35122247250823885,0.23329493168013565,0.41548259581162555,0.3907287852862461,0.050000000000000044,0.5592712147137539,0.21952673589841157,0.25046486034131893,0.5300084037602695,0-1,1.4317873532260101,0.8837051463374113,0.39843680830962414,1.0463354314885827,0.6479645927483286,0.2967690338003448,0.939741603448107,0.6864957046861709,0.34199785234308544,1.5162812502469614,0.9527800702996931,0.44502371201694824
2019-20,2019-08-25,Roma,Genoa,3,3,draw,0.6590411475421907,0.22309304798956597,0.1178658044682433,2-0,"[{""score"": ""2-0"", ""probability"": 0.134509}, {""score"": ""1-0"", ""probability"": 0.130691}, {""score"": ""1-1"", ""probability"": 0.105115}, {""score"": ""2-1"", ""probability"": 0.09395}, {""score"": ""3-0"", ""probability"": 0.086879}, {""score"": ""0-0"", ""probability"": 0.079792}, {""score"": ""3-1"", ""probability"": 0.060682}, {""score"": ""4-0"", ""probability"": 0.042086}, {""score"": ""0-1"", ""probability"": 0.041902}, {""score"": ""1-2"", ""probability"": 0.033866}]",1.937688640581796,0.6984717779483322,-0.08397422578077632,0.5992550752667188,0.20012957037587747,0.20061535435740374,0.6003521272848293,0.05,0.34964787271517067,0.620345449315104,0.22006052582125796,0.15959402486363808,1-0,1.5001663389903197,1.0518119940988166,0.22411379100833687,1.6087902703201487,1.039145869823946,0.1996765828184337,2.995732273553991,1.385176311629664,0.24133815581483206,1.5138526530982648,1.0186043126403463,0.20514936462906685
2019-20,2019-08-26,Internazionale,Lecce,4,0,home_win,0.713094393226037,0.20077091746745132,0.0861346893065116,2-0,"[{""score"": ""2-0"", ""probability"": 0.15125}, {""score"": ""1-0"", ""probability"": 0.139974}, {""score"": ""3-0"", ""probability"": 0.103635}, {""score"": ""1-1"", ""probability"": 0.09276}, {""score"": ""2-1"", ""probability"": 0.087952}, {""score"": ""0-0"", ""probability"": 0.078777}, {""score"": ""3-1"", ""probability"": 0.060264}, {""score"": ""4-0"", ""probability"": 0.053258}, {""score"": ""0-1"", ""probability"": 0.034444}, {""score"": ""4-1"", ""probability"": 0.030969}]",2.055581017353433,0.5815011603162438,-0.08397422578077632,0.5209878847121062,0.21395284828402167,0.26505926700387217,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5018807546599614,0.2511296455360243,0.24698959980401441,1-1,0.33814147851414594,0.13004297320098734,0.044867005950132564,0.6520284914106509,0.345484842906058,0.14985451080860623,1.0986122886681098,0.6666666666666667,0.2777777777777778,0.6893927280256305,0.37219274385652595,0.15456332249473842
