season,date,home_team,away_team,actual_home_goals,actual_away_goals,actual_result,dc_home_win,dc_draw,dc_away_win,dc_predicted_score,dc_top10_scorelines_json,dc_lambda,dc_mu,dc_rho,elo_home_win,elo_draw,elo_away_win,prevseason_home_win,prevseason_draw,prevseason_away_win,simplepoisson_home_win,simplepoisson_draw,simplepoisson_away_win,simplepoisson_predicted_score,dc_log_loss,dc_brier,dc_rps,elo_log_loss,elo_brier,elo_rps,prevseason_log_loss,prevseason_brier,prevseason_rps,simplepoisson_log_loss,simplepoisson_brier,simplepoisson_rps,market_home_win,market_draw,market_away_win,blend_home_win,blend_draw,blend_away_win,dc_log_loss_recomputed,blend_log_loss,dc_brier_recomputed,blend_brier,dc_rps_recomputed,blend_rps
2019-20,2019-08-16,FC Bayern München,Hertha,2,2,draw,0.8401262229504629,0.1181774758270751,0.0416963012224621,3-0,"[{""score"": ""3-0"", ""probability"": 0.114113}, {""score"": ""2-0"", ""probability"": 0.109419}, {""score"": ""4-0"", ""probability"": 0.089256}, {""score"": ""3-1"", ""probability"": 0.077247}, {""score"": ""2-1"", ""probability"": 0.07407}, {""score"": ""1-0"", ""probability"": 0.061619}, {""score"": ""4-1"", ""probability"": 0.060421}, {""score"": ""5-0"", ""probability"": 0.055851}, {""score"": ""1-1"", ""probability"": 0.055674}, {""score"": ""5-1"", ""probability"": 0.037808}]",3.1287004916882335,0.6769359014038494,-0.175846513386893,0.6606642246320846,0.189567990097258,0.1497677852706573,0.5936118676481952,0.05,0.3563881323518048,0.7782441141668228,0.1513422532045685,0.0704136326286085,2-0,2.135567752007592,1.485161616163354,0.3537753260123225,1.663007532015328,1.1157076498885894,0.2294538036067956,2.995732273553991,1.381887550293986,0.2396937751469929,1.888211429465494,1.3308419520911583,0.3053109904476297,0.8098813050877195,0.1265774754971535,0.06354121941512693,0.8260400815120403,0.12239248998908976,0.051567428498869944,2.135567752007592,2.1005222670845725,1.485161616163354,1.4551963575739542,0.35377532601232253,0.34250070797320215
2019-20,2019-08-17,Borussia Dortmund,FC Augsburg,5,1,home_win,0.7593023056039052,0.1495087542937105,0.0911889401023843,3-1,"[{""score"": ""3-1"", ""probability"": 0.082403}, {""score"": ""2-1"", ""probability"": 0.080164}, {""score"": ""3-0"", ""probability"": 0.07578}, {""score"": ""2-0"", ""probability"": 0.073721}, {""score"": ""4-1"", ""probability"": 0.063528}, {""score"": ""1-1"", ""probability"": 0.061133}, {""score"": ""4-0"", ""probability"": 0.058422}, {""score"": ""3-2"", ""probability"": 0.044802}, {""score"": ""2-2"", ""probability"": 0.043585}, {""score"": ""5-1"", ""probability"": 0.039181}]",3.0837914495602807,1.0873981921136466,-0.175846513386893,0.6382167116594284,0.1934009495664307,0.1683823387741409,0.6064063246344042,0.05,0.3435936753655957,0.6181690593513389,0.2057534390234979,0.1760775016251631,2-1,0.2753552862814466,0.0886036704950491,0.033125401442296,0.4490773798659324,0.1966436870267638,0.0796198798667833,0.5002050149022896,0.2754725950390363,0.1364862975195181,0.4809933001139013,0.2191326314851969,0.0883990769076003,0.7840241609692713,0.14448783631155754,0.0714880027191712,0.7721522998762802,0.1470287638826039,0.0808189362411159,0.2753552862814466,0.2585734687819413,0.08860367049504916,0.0800637323156606,0.03312540144229604,0.029223137453407048
2019-20,2019-08-17,Sport-Club Freiburg,1. FSV Mainz 05,3,0,home_win,0.3976762991510986,0.2896617102649683,0.312661990583933,1-1,"[{""score"": ""1-1"", ""probability"": 0.137206}, {""score"": ""2-1"", ""probability"": 0.088885}, {""score"": ""0-0"", ""probability"": 0.077934}, {""score"": ""1-2"", ""probability"": 0.077831}, {""score"": ""1-0"", ""probability"": 0.066951}, {""score"": ""2-0"", ""probability"": 0.066629}, {""score"": ""2-2"", ""probability"": 0.059287}, {""score"": ""0-1"", ""probability"": 0.056074}, {""score"": ""0-2"", ""probability"": 0.051088}, {""score"": ""3-1"", ""probability"": 0.045138}]",1.5234718915549434,1.3340206127727123,-0.175846513386893,0.3966567517889925,0.2368391791691499,0.3665040690418575,0.4489451191159193,0.0500000000000001,0.5010548808840806,0.3024192571269585,0.2661059602820352,0.4314747825910061,1-1,0.9221169233366416,0.5444552673538507,0.230275680480112,0.9246839773469988,0.5544411045755647,0.249174153893024,0.8008546278509644,0.5572174754039286,0.2773587377019643,1.1959409557289142,0.7436017629368844,0.3363946904196301,0.43335425500972097,0.282901887543438,0.2837438574468411,0.4155393232167657,0.28636281226365834,0.29809786451957604,0.9221169233366416,0.8781780284505465,0.5444552673538507,0.5124602797845991,0.23027568048011207,0.21522830976852392
2019-20,2019-08-17,Bayer 04 Leverkusen,SC Paderborn 07,3,2,home_win,0.7775653508745327,0.1543440876198218,0.0680905615056453,2-0,"[{""score"": ""2-0"", ""probability"": 0.108519}, {""score"": ""3-0"", ""probability"": 0.101089}, {""score"": ""2-1"", ""probability"": 0.085824}, {""score"": ""3-1"", ""probability"": 0.079948}, {""score"": ""1-1"", ""probability"": 0.072222}, {""score"": ""4-0"", ""probability"": 0.070626}, {""score"": ""1-0"", ""probability"": 0.066862}, {""score"": ""4-1"", ""probability"": 0.055856}, {""score"": ""5-0"", ""probability"": 0.039474}, {""score"": ""0-0"", ""probability"": 0.038591}]",2.7946050197662773,0.7908650665657171,-0.175846513386893,0.6248098290819158,0.1957052954716083,0.1794848754464758,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6925833697965449,0.1845743057485926,0.1228423244548626,2-0,0.2515875858892211,0.077935595080919,0.0270567488488618,0.4703079490152344,0.2112830475432076,0.086491242433789,1.0986122886681098,0.6666666666666667,0.2777777777777778,0.3673266585689907,0.1436628955456965,0.0547976106015608,0.7468035581388833,0.16011868583212238,0.09307775602899422,0.7629611760387147,0.15729927919685865,0.0797395447644266,0.2515875858892211,0.2705481322967161,0.07793559508091905,0.08728886230003848,0.02705674884886186,0.031272899532093584
2019-20,2019-08-17,SV Werder Bremen,Fortuna Dusseldorf,1,3,away_win,0.5861379842194049,0.2297215589069271,0.1841404568736679,1-1,"[{""score"": ""1-1"", ""probability"": 0.102701}, {""score"": ""2-1"", ""probability"": 0.096702}, {""score"": ""2-0"", ""probability"": 0.080046}, {""score"": ""3-1"", ""probability"": 0.071376}, {""score"": ""3-0"", ""probability"": 0.059082}, {""score"": ""2-2"", ""probability"": 0.058411}, {""score"": ""1-0"", ""probability"": 0.05694}, {""score"": ""1-2"", ""probability"": 0.052758}, {""score"": ""0-0"", ""probability"": 0.04801}, {""score"": ""3-2"", ""probability"": 0.043114}]",2.214308240309909,1.2080752015287508,-0.175846513386893,0.5112685688738489,0.2156994586771069,0.2730319724490442,0.5010548808840807,0.05,0.4489451191159193,0.4539463084251148,0.2213745903790226,0.3246791011958628,1-1,1.69205646000426,1.0619565252817234,0.5045922653275473,1.2981663754566624,0.8364043190732378,0.3949390312998203,0.8008546278509645,0.5572174754039287,0.2773587377019643,1.124917965369873,0.7111322765598973,0.3310627836472085,0.5483983255012961,0.24280231205400898,0.20879936244469482,0.5675120343585153,0.23626023967065482,0.19622772597082985,1.6920564600042602,1.6284794269988414,1.0619565252817236,1.0239386784889994,0.5045922653275474,0.4840598888198821
2019-20,2019-08-17,Wolfsburg,1. FC Köln,2,1,home_win,0.6251312396243642,0.22807237940217,0.1467963809734657,1-1,"[{""score"": ""1-1"", ""probability"": 0.10705}, {""score"": ""2-0"", ""probability"": 0.099057}, {""score"": ""2-1"", ""probability"": 0.098915}, {""score"": ""1-0"", ""probability"": 0.075162}, {""score"": ""3-0"", ""probability"": 0.07175}, {""score"": ""3-1"", ""probability"": 0.071647}, {""score"": ""0-0"", ""probability"": 0.057966}, {""score"": ""2-2"", ""probability"": 0.049386}, {""score"": ""1-2"", ""probability"": 0.045455}, {""score"": ""4-0"", ""probability"": 0.038978}]",2.1729826182498315,0.9985640441903734,-0.175846513386893,0.5844405247375581,0.202714002009673,0.2128454732527688,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4419093947514418,0.2691857393437397,0.2889048659048185,1-1,0.4697936678901809,0.2140927752186401,0.0810378824862363,0.5371002573319004,0.2590858395753688,0.1089964364822955,1.0986122886681098,0.6666666666666667,0.2777777777777778,0.8166504071677385,0.4673921074762189,0.1974655726050916,0.5002035238704425,0.255451532243996,0.24434494388556144,0.5659252949158537,0.2424606949268159,0.1916140101573304,0.4697936678901809,0.5692931972712849,0.2140927752186401,0.2839239670668566,0.08103788248623633,0.11256838924123105
2019-20,2019-08-17,Borussia Mönchengladbach,FC Schalke 04,0,0,draw,0.4977334161857869,0.2972813404354248,0.2049852433787881,1-1,"[{""score"": ""1-1"", ""probability"": 0.141657}, {""score"": ""1-0"", ""probability"": 0.107969}, {""score"": ""0-0"", ""probability"": 0.10417}, {""score"": ""2-0"", ""probability"": 0.100504}, {""score"": ""2-1"", ""probability"": 0.093749}, {""score"": ""0-1"", ""probability"": 0.056222}, {""score"": ""1-2"", ""probability"": 0.056187}, {""score"": ""3-0"", ""probability"": 0.05214}, {""score"": ""3-1"", ""probability"": 0.048635}, {""score"": ""2-2"", ""probability"": 0.043724}]",1.556352061889381,0.932781757074965,-0.175846513386893,0.5119163310358708,0.2155828390287574,0.2725008299353718,0.5779453698696684,0.05,0.3720546301303316,0.4143367902609298,0.2698451723656986,0.3158180373733715,1-1,1.2130763143671488,0.7835710180912681,0.1448787517955174,1.5344100394568223,0.951625314722878,0.1681575161483468,2.99573227355399,1.3749454983552056,0.2362227491776028,1.309906920143482,0.8045420808117745,0.135708004247049,0.4624320007066774,0.27295413222227943,0.2646138670710432,0.48078003291995863,0.2853903244498436,0.23382964263019781,1.213076314367149,1.2538974762315138,0.7835710180912681,0.7964927302169824,0.14487875179551749,0.14291287091354127
2019-20,2019-08-18,Eintracht Frankfurt,TSG Hoffenheim,1,0,home_win,0.3814868822769125,0.2644245898500599,0.3540885278730274,1-1,"[{""score"": ""1-1"", ""probability"": 0.11713}, {""score"": ""2-1"", ""probability"": 0.084293}, {""score"": ""1-2"", ""probability"": 0.081044}, {""score"": ""2-2"", ""probability"": 0.068579}, {""score"": ""0-0"", ""probability"": 0.05369}, {""score"": ""2-0"", ""probability"": 0.051804}, {""score"": ""0-2"", ""probability"": 0.047887}, {""score"": ""3-1"", ""probability"": 0.047553}, {""score"": ""1-3"", ""probability"": 0.043957}, {""score"": ""1-0"", ""probability"": 0.043703}]",1.6924054283193222,1.6271592778817272,-0.175846513386893,0.4256778908611824,0.231387748031173,0.3429343611076446,0.5010548808840807,0.05,0.4489451191159193,0.3024964496120868,0.2424376004624339,0.4550659499254791,1-1,0.963678813444038,0.577857526084194,0.2539685811834107,0.8540723434582657,0.5009901510129059,0.2237249305369841,0.6910396412138381,0.4529979518676059,0.2252489759338029,1.1956857383996655,0.7523722117033056,0.3467981107926612,0.41149943630214203,0.2615558060879368,0.32694475760992103,0.3964872250576922,0.2630484340670321,0.34046434087527583,0.963678813444038,0.925111457700707,0.577857526084194,0.5493381155913184,0.2539685811834107,0.24007181846310044
2019-20,2019-08-18,1. FC Union Berlin,RB Leipzig,0,4,away_win,0.2255460612732116,0.3026337724875915,0.4718201662391967,1-1,"[{""score"": ""1-1"", ""probability"": 0.144434}, {""score"": ""0-0"", ""probability"": 0.104381}, {""score"": ""0-1"", ""probability"": 0.103141}, {""score"": ""0-2"", ""probability"": 0.093984}, {""score"": ""1-2"", ""probability"": 0.092547}, {""score"": ""2-1"", ""probability"": 0.060478}, {""score"": ""1-0"", ""probability"": 0.059916}, {""score"": ""0-3"", ""probability"": 0.047207}, {""score"": ""1-3"", ""probability"": 0.046485}, {""score"": ""2-2"", ""probability"": 0.045566}]",0.9847151651031392,1.5068659889670206,-0.175846513386893,0.3658780899492327,0.2366932776537535,0.3974286323970137,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2468887681845808,0.2479962678680069,0.5051149639474122,1-1,0.7511573697274597,0.4214321627975204,0.1649224812737246,0.9227399021467784,0.5529827374463089,0.248479514879916,1.0986122886681098,0.6666666666666667,0.2777777777777778,0.6829692242344066,0.3673674116409311,0.1529326313822354,0.20645793147928074,0.2377861250619577,0.5557559434587616,0.21612757248068343,0.26932352651457436,0.5145489010047422,0.7511573697274597,0.6644646825399576,0.4214321627975204,0.35490905903634334,0.1649224812737246,0.14118694855104835
2019-20,2019-08-23,1. FC Köln,Borussia Dortmund,1,3,away_win,0.1799296163177056,0.2263995181091211,0.5936708655731732,1-1,"[{""score"": ""1-1"", ""probability"": 0.100754}, {""score"": ""1-2"", ""probability"": 0.096377}, {""score"": ""0-2"", ""probability"": 0.079867}, {""score"": ""1-3"", ""probability"": 0.072267}, {""score"": ""0-3"", ""probability"": 0.059888}, {""score"": ""2-2"", ""probability"": 0.058149}, {""score"": ""0-1"", ""probability"": 0.055941}, {""score"": ""2-1"", ""probability"": 0.051699}, {""score"": ""0-0"", ""probability"": 0.046633}, {""score"": ""2-3"", ""probability"": 0.043603}]",1.206708575619682,2.24952531285774,-0.175846513386893,0.2459624544656389,0.2098027454376548,0.5442348000967062,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1784762426603992,0.2188214126991621,0.6027023446404385,0-1,0.5214302115503816,0.2487347741123333,0.0987390161561455,0.6083745074215463,0.3122366384428282,0.1341097232248254,1.0986122886681098,0.6666666666666667,0.2777777777777778,0.5063318282726675,0.2375820068040356,0.0948495980741893,0.15433353573219993,0.20121967316983025,0.6444467910979699,0.16679518092297937,0.2136112093973265,0.6195936096796941,0.5214302115503816,0.47869148411479434,0.2487347741123333,0.2181594029558428,0.09873901615614555,0.08626482708782716
