season,date,home_team,away_team,actual_home_goals,actual_away_goals,actual_result,dc_home_win,dc_draw,dc_away_win,dc_predicted_score,dc_top10_scorelines_json,dc_lambda,dc_mu,dc_rho,elo_home_win,elo_draw,elo_away_win,prevseason_home_win,prevseason_draw,prevseason_away_win,simplepoisson_home_win,simplepoisson_draw,simplepoisson_away_win,simplepoisson_predicted_score,dc_log_loss,dc_brier,dc_rps,elo_log_loss,elo_brier,elo_rps,prevseason_log_loss,prevseason_brier,prevseason_rps,simplepoisson_log_loss,simplepoisson_brier,simplepoisson_rps
2019-20,2019-08-16,Athletic Club,FC Barcelona,1,0,home_win,0.17514529167352233,0.22529850742081586,0.5995562009056619,0-1,"[{""score"": ""0-1"", ""probability"": 0.114693}, {""score"": ""0-2"", ""probability"": 0.109153}, {""score"": ""1-1"", ""probability"": 0.107245}, {""score"": ""1-2"", ""probability"": 0.098683}, {""score"": ""0-3"", ""probability"": 0.068145}, {""score"": ""0-0"", ""probability"": 0.0641}, {""score"": ""1-3"", ""probability"": 0.061609}, {""score"": ""1-0"", ""probability"": 0.054399}, {""score"": ""2-1"", ""probability"": 0.047636}, {""score"": ""2-2"", ""probability"": 0.044609}]",0.9040845211875816,1.8729181544014522,-0.017708414991861036,0.2928122809493744,0.22006940245639006,0.48711831659423555,0.4011676740812486,0.050000000000000044,0.5488323259187513,0.09313732995175962,0.1561502313059902,0.7507124387422501,0-2,1.7421394113812485,1.0906123453388363,0.5199264639463945,1.22822355464146,0.785829266235141,0.36869936216881427,0.913375799218187,0.6623170765386481,0.32990853826932404,2.3736802088802604,1.4103519627462746,0.6929845340046801
2019-20,2019-08-17,Villarreal CF,Granada CF,4,4,draw,0.8042644591243943,0.131453775927664,0.06428176494794174,2-0,"[{""score"": ""2-0"", ""probability"": 0.127351}, {""score"": ""3-0"", ""probability"": 0.115044}, {""score"": ""1-0"", ""probability"": 0.092895}, {""score"": ""2-1"", ""probability"": 0.083224}, {""score"": ""4-0"", ""probability"": 0.077944}, {""score"": ""3-1"", ""probability"": 0.075181}, {""score"": ""1-1"", ""probability"": 0.062506}, {""score"": ""4-1"", ""probability"": 0.050937}, {""score"": ""5-0"", ""probability"": 0.042247}, {""score"": ""0-0"", ""probability"": 0.035767}]",2.7100792068399304,0.6535028867226849,-0.017708414991861036,0.6151261960616431,0.19737683653986487,0.18749696739849203,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6462531380831337,0.21220429671070976,0.14154256520615638,1-0,2.0291000030178643,1.4053460088657894,0.32548673275773843,1.622640501624466,1.057739292387653,0.2067676749324491,1.0986122886681098,0.6666666666666667,0.11111111111111112,1.5502058046061677,1.0582994863685045,0.21883870812371858
2019-20,2019-08-17,CD Leganés,CA Osasuna,0,1,away_win,0.7341763617453012,0.16960016792023716,0.09622347033446167,2-0,"[{""score"": ""2-0"", ""probability"": 0.128683}, {""score"": ""1-0"", ""probability"": 0.108895}, {""score"": ""3-0"", ""probability"": 0.100085}, {""score"": ""2-1"", ""probability"": 0.092553}, {""score"": ""1-1"", ""probability"": 0.080737}, {""score"": ""3-1"", ""probability"": 0.071985}, {""score"": ""4-0"", ""probability"": 0.058383}, {""score"": ""0-0"", ""probability"": 0.048677}, {""score"": ""4-1"", ""probability"": 0.041991}, {""score"": ""2-2"", ""probability"": 0.033284}]",2.333312254894254,0.7192347404409286,-0.017708414991861036,0.5638535724509421,0.20632988682066486,0.229816540728393,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5421887494622992,0.2343409742019977,0.2234702763357031,1-1,2.34108197669668,1.3845911626784237,0.6779134728599255,1.4704739373571656,0.9536854342966974,0.45555670605063453,1.0986122886681098,0.6666666666666667,0.27777777777777785,1.4984768655592686,0.9518827439675825,0.4484835258888206
2019-20,2019-08-17,Celta Vigo,Real Madrid,1,3,away_win,0.2612444077058932,0.21039042998284085,0.5283651623112657,1-2,"[{""score"": ""1-2"", ""probability"": 0.090929}, {""score"": ""1-1"", ""probability"": 0.086216}, {""score"": ""2-2"", ""probability"": 0.067028}, {""score"": ""1-3"", ""probability"": 0.065065}, {""score"": ""2-1"", ""probability"": 0.062448}, {""score"": ""0-2"", ""probability"": 0.061676}, {""score"": ""0-1"", ""probability"": 0.055962}, {""score"": ""2-3"", ""probability"": 0.047962}, {""score"": ""0-3"", ""probability"": 0.044133}, {""score"": ""1-0"", ""probability"": 0.037964}]",1.4742980701933406,2.1466738013548157,-0.017708414991861036,0.353114632946817,0.23373181097809564,0.4131535560750873,0.34359367536559576,0.050000000000000044,0.6064063246344042,0.10824498999873364,0.13614543306486782,0.7556095769363984,1-3,0.6379676390312005,0.33495219370764634,0.14534403033964088,0.8839359486467955,0.5237092522115812,0.2345393463742405,0.5002050149022896,0.2754725950390364,0.13648629751951818,0.28023046882367225,0.08997923568945251,0.03572182837251607
2019-20,2019-08-17,Valencia CF,Real Sociedad,1,1,draw,0.544889795343038,0.24991560102363888,0.20519460363332312,1-0,"[{""score"": ""1-0"", ""probability"": 0.126364}, {""score"": ""1-1"", ""probability"": 0.118463}, {""score"": ""2-0"", ""probability"": 0.105437}, {""score"": ""2-1"", ""probability"": 0.095566}, {""score"": ""0-0"", ""probability"": 0.080274}, {""score"": ""0-1"", ""probability"": 0.068829}, {""score"": ""3-0"", ""probability"": 0.057709}, {""score"": ""1-2"", ""probability"": 0.052752}, {""score"": ""3-1"", ""probability"": 0.052307}, {""score"": ""2-2"", ""probability"": 0.04331}]",1.6420044302815846,0.9063788760837812,-0.017708414991861036,0.5378899876038353,0.21093163324877395,0.2511783791473907,0.5592712147137539,0.050000000000000044,0.3907287852862461,0.458688148190178,0.2506696491501796,0.2906422026596424,1-1,1.3866320140236614,0.9016363200169434,0.16950485721460723,1.5562212110486229,0.9750451043230118,0.17620810845778223,2.99573227355399,1.3679532752586632,0.23272663762933157,1.3836193455656864,0.8563636819616982,0.14743385362849168
2019-20,2019-08-17,RCD Mallorca,SD Eibar,2,1,home_win,0.33287303686220443,0.28735836915452795,0.3797685939832676,1-1,"[{""score"": ""1-1"", ""probability"": 0.134564}, {""score"": ""0-1"", ""probability"": 0.117145}, {""score"": ""1-0"", ""probability"": 0.107687}, {""score"": ""0-0"", ""probability"": 0.101771}, {""score"": ""1-2"", ""probability"": 0.079447}, {""score"": ""2-1"", ""probability"": 0.073159}, {""score"": ""0-2"", ""probability"": 0.071794}, {""score"": ""2-0"", ""probability"": 0.060879}, {""score"": ""2-2"", ""probability"": 0.043958}, {""score"": ""1-3"", ""probability"": 0.031824}]",1.106597912190378,1.2017143605267653,-0.017708414991861036,0.46889731810486646,0.2233954066929911,0.30770727520214247,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.41844677193219326,0.2578258011560223,0.32372742691178447,1-1,1.0999941323879112,0.6718574022446357,0.2946412849607429,0.7573714724489833,0.4266593336600573,0.18837691296426523,1.0986122886681098,0.6666666666666667,0.2777777777777778,0.8712055848783479,0.5094777477527559,0.22150180200550568
2019-20,2019-08-18,Deportivo Alavés,Levante UD,1,0,home_win,0.4302828501725272,0.25568183350664875,0.3140353163208241,1-1,"[{""score"": ""1-1"", ""probability"": 0.120941}, {""score"": ""1-0"", ""probability"": 0.092054}, {""score"": ""2-1"", ""probability"": 0.090217}, {""score"": ""0-1"", ""probability"": 0.076163}, {""score"": ""1-2"", ""probability"": 0.074991}, {""score"": ""2-0"", ""probability"": 0.071482}, {""score"": ""0-0"", ""probability"": 0.064119}, {""score"": ""2-2"", ""probability"": 0.056931}, {""score"": ""0-2"", ""probability"": 0.049391}, {""score"": ""3-1"", ""probability"": 0.04566}]",1.5183373242082938,1.2620933726223846,-0.017708414991861036,0.4399591824608881,0.22873039848171295,0.33131041905739894,0.5377125447113875,0.050000000000000044,0.41228745528861244,0.4329629109525496,0.2689883370556241,0.29804875199182634,1-1,0.8433124954453671,0.4885690106895808,0.21159790535212963,0.8210733235073121,0.4757299062754693,0.21170615554293304,0.6204311651217701,0.3861906371055805,0.19184531855279024,0.8371032106470625,0.48271884439124146,0.20518205945964574
2019-20,2019-08-18,RCD Espanyol de Barcelona,Sevilla FC,0,2,away_win,0.4024228235705524,0.26376700808003406,0.33381016834941346,1-1,"[{""score"": ""1-1"", ""probability"": 0.125429}, {""score"": ""1-0"", ""probability"": 0.095815}, {""score"": ""2-1"", ""probability"": 0.086629}, {""score"": ""0-1"", ""probability"": 0.085488}, {""score"": ""1-2"", ""probability"": 0.0775}, {""score"": ""0-0"", ""probability"": 0.071892}, {""score"": ""2-0"", ""probability"": 0.068882}, {""score"": ""0-2"", ""probability"": 0.055129}, {""score"": ""2-2"", ""probability"": 0.054474}, {""score"": ""3-1"", ""probability"": 0.040594}]",1.4057881161214623,1.2576497669747164,-0.017708414991861036,0.4585448482474897,0.22529645076259344,0.3161587009899169,0.44894511911591933,0.050000000000000155,0.5010548808840806,0.2590278964656456,0.24001262581602156,0.5009594777183326,1-1,1.0971828058174926,0.6753260552766256,0.3028765103625664,1.1515109731421171,0.7286607908123329,0.33895115004305554,0.6910396412138383,0.45299795186760605,0.225248975933803,0.6912300639662015,0.3737429545776782,0.15806844701328837
2019-20,2019-08-18,Real Betis,Real Valladolid,1,2,away_win,0.5202803516056089,0.27090891929824185,0.2088107290961492,1-0,"[{""score"": ""1-0"", ""probability"": 0.147073}, {""score"": ""1-1"", ""probability"": 0.124613}, {""score"": ""2-0"", ""probability"": 0.108994}, {""score"": ""0-0"", ""probability"": 0.104344}, {""score"": ""2-1"", ""probability"": 0.089424}, {""score"": ""0-1"", ""probability"": 0.081661}, {""score"": ""3-0"", ""probability"": 0.053067}, {""score"": ""1-2"", ""probability"": 0.05023}, {""score"": ""3-1"", ""probability"": 0.043539}, {""score"": ""2-2"", ""probability"": 0.036684}]",1.4606411627112237,0.8204471241670677,-0.017708414991861036,0.4969934849972447,0.21827728426131493,0.2847292307414403,0.5592712147137539,0.050000000000000044,0.3907287852862461,0.4141904085283734,0.291378662749715,0.2944309287219115,1-0,1.5663270397336932,0.9700637492155644,0.4483360533301115,1.2562166178876342,0.8062597703099331,0.3793073987427192,0.939741603448107,0.6864957046861709,0.34199785234308544,1.2227108408455238,0.7542829339669372,0.33469070443056254
2019-20,2019-08-18,Atlético de Madrid,Getafe CF,1,0,home_win,0.5170086081895618,0.3097095825791766,0.17328180923126144,1-0,"[{""score"": ""1-0"", ""probability"": 0.200888}, {""score"": ""0-0"", ""probability"": 0.169055}, {""score"": ""2-0"", ""probability"": 0.12333}, {""score"": ""1-1"", ""probability"": 0.118654}, {""score"": ""0-1"", ""probability"": 0.093866}, {""score"": ""2-1"", ""probability"": 0.070849}, {""score"": ""3-0"", ""probability"": 0.049963}, {""score"": ""1-2"", ""probability"": 0.033489}, {""score"": ""3-1"", ""probability"": 0.028702}, {""score"": ""0-2"", ""probability"": 0.027555}]",1.21535528445187,0.5744671436470884,-0.017708414991861036,0.5177879654088753,0.21452713386175803,0.2676849007293667,0.5137237318822276,0.0500000000000001,0.43627626811777226,0.6474554232929035,0.23719934365856477,0.1153452330485315,1-0,0.6596957543423766,0.35922729551481125,0.13165363498672167,0.6581894537098514,0.3502055435459436,0.15209182619150147,0.6660696446351316,0.42930159105731797,0.21340079552865898,0.4347053321136084,0.1938557299846598,0.06879610067630286
