season,date,home_team,away_team,actual_home_goals,actual_away_goals,actual_result,dc_home_win,dc_draw,dc_away_win,dc_predicted_score,dc_top10_scorelines_json,dc_lambda,dc_mu,dc_rho,elo_home_win,elo_draw,elo_away_win,prevseason_home_win,prevseason_draw,prevseason_away_win,simplepoisson_home_win,simplepoisson_draw,simplepoisson_away_win,simplepoisson_predicted_score,dc_log_loss,dc_brier,dc_rps,elo_log_loss,elo_brier,elo_rps,prevseason_log_loss,prevseason_brier,prevseason_rps,simplepoisson_log_loss,simplepoisson_brier,simplepoisson_rps,market_home_win,market_draw,market_away_win,blend_home_win,blend_draw,blend_away_win,dc_log_loss_recomputed,blend_log_loss,dc_brier_recomputed,blend_brier,dc_rps_recomputed,blend_rps
2020-21,2021-05-02,Napoli,Cagliari,1,1,draw,0.6920183903130442,0.1967529035271157,0.1112287061598399,2-0,"[{""score"": ""2-0"", ""probability"": 0.118813}, {""score"": ""1-0"", ""probability"": 0.097155}, {""score"": ""2-1"", ""probability"": 0.096151}, {""score"": ""1-1"", ""probability"": 0.09377}, {""score"": ""3-0"", ""probability"": 0.089182}, {""score"": ""3-1"", ""probability"": 0.072172}, {""score"": ""0-0"", ""probability"": 0.055233}, {""score"": ""4-0"", ""probability"": 0.050206}, {""score"": ""4-1"", ""probability"": 0.04063}, {""score"": ""2-2"", ""probability"": 0.038906}]",2.2518300874150037,0.8092677526882142,-0.0980238825124784,0.6973060403235404,0.183377543068136,0.1193164166083235,0.5488323259187513,0.05,0.4011676740812486,0.7138172944815399,0.1662198375119633,0.1199628680064967,2-0,1.62580663434947,1.136467175597568,0.2456306388027245,1.696208174486258,1.16734435830938,0.2502360605719729,2.99573227355399,1.3646524247011451,0.2310762123505726,1.7944440444057832,1.2191155789598664,0.2619631098006448,0.6818525044047319,0.1948150012584948,0.12333249433677321,0.6870368266050446,0.1958046299243347,0.11715854347062063,1.6258066343494704,1.6306379029735947,1.136467175597568,1.1324759186708238,0.24563063880272448,0.2428728627098437
2020-21,2021-05-03,Torino,Parma,1,0,home_win,0.5253388813005362,0.2378703072125444,0.2367908114869193,1-1,"[{""score"": ""1-1"", ""probability"": 0.107594}, {""score"": ""2-1"", ""probability"": 0.096411}, {""score"": ""2-0"", ""probability"": 0.075567}, {""score"": ""1-0"", ""probability"": 0.067198}, {""score"": ""3-1"", ""probability"": 0.06324}, {""score"": ""1-2"", ""probability"": 0.062509}, {""score"": ""2-2"", ""probability"": 0.061503}, {""score"": ""3-0"", ""probability"": 0.049567}, {""score"": ""0-0"", ""probability"": 0.048635}, {""score"": ""3-2"", ""probability"": 0.040342}]",1.9678108023664664,1.2758377373503045,-0.0980238825124784,0.5879668457942,0.2020975045633928,0.2099356496424071,0.4011676740812486,0.05,0.5488323259187513,0.5314228826476611,0.2263535812062507,0.242223536146088,1-1,0.6437117364369133,0.3379553490630505,0.14068653300483,0.5310847173769287,0.2546876985063107,0.10692214857778,0.913375799218187,0.6623170765386481,0.329908538269324,0.6321971855228151,0.3294727000942375,0.1391183781846713,0.6015037593984962,0.22138680033416874,0.177109440267335,0.5645488982668901,0.22983057544091487,0.20562052629219496,0.6437117364369133,0.5717282768819275,0.33795534906305047,0.2847195562407605,0.14068653300483008,0.11594873141662922
2020-21,2021-05-08,Fiorentina,Lazio,2,0,home_win,0.286440754193318,0.2639820192368489,0.4495772265698332,1-1,"[{""score"": ""1-1"", ""probability"": 0.12394}, {""score"": ""1-2"", ""probability"": 0.093025}, {""score"": ""0-1"", ""probability"": 0.077167}, {""score"": ""0-2"", ""probability"": 0.072715}, {""score"": ""2-1"", ""probability"": 0.072202}, {""score"": ""0-0"", ""probability"": 0.064595}, {""score"": ""2-2"", ""probability"": 0.059504}, {""score"": ""1-0"", ""probability"": 0.057417}, {""score"": ""1-3"", ""probability"": 0.05111}, {""score"": ""2-0"", ""probability"": 0.043805}]",1.2793128602305404,1.6482638961648135,-0.0980238825124784,0.2981435387663332,0.2212563118361708,0.480600149397496,0.4122874552886124,0.05,0.5377125447113875,0.2922040732800655,0.2343770018871227,0.4734189248328119,1-1,1.2502235558580428,0.7809729864067879,0.355643239963212,1.2101802347317503,0.7725333513036861,0.3617894978881706,0.8860344659057979,0.6370408159511307,0.3172704079755653,1.2303028397214075,0.7800331312847828,0.3625502761355934,0.2385445145896506,0.24717403191330717,0.5142814534970424,0.26201509725530586,0.25571052713796705,0.48227437560672715,1.250223555858043,1.3393531537693335,0.7809729864067879,0.8425981637351311,0.355643239963212,0.38860514502297716
2020-21,2021-05-08,Internazionale,Sampdoria,5,1,home_win,0.6807718730050683,0.212089928979131,0.1071381980158007,2-0,"[{""score"": ""2-0"", ""probability"": 0.133428}, {""score"": ""1-0"", ""probability"": 0.119976}, {""score"": ""1-1"", ""probability"": 0.100782}, {""score"": ""2-1"", ""probability"": 0.094289}, {""score"": ""3-0"", ""probability"": 0.091756}, {""score"": ""0-0"", ""probability"": 0.072074}, {""score"": ""3-1"", ""probability"": 0.06484}, {""score"": ""4-0"", ""probability"": 0.047324}, {""score"": ""0-1"", ""probability"": 0.034932}, {""score"": ""4-1"", ""probability"": 0.033442}]",2.063038418684705,0.7066620614391135,-0.1025602977283773,0.7038358391809054,0.1822827883894648,0.1138813724296297,0.6064063246344042,0.05,0.3435936753655957,0.5783886763850785,0.2238613202254936,0.1977500033894278,1-0,0.3845280171988479,0.158367328513138,0.0566925952693826,0.3512101329971417,0.1339091920831729,0.0503410885700672,0.5002050149022896,0.2754725950390363,0.1364862975195181,0.5475091858100698,0.2669750627339458,0.1084305860204223,0.6547600854167785,0.2038272334133255,0.14141268116989597,0.6685107028329482,0.20812030475646534,0.12336899241058646,0.3845280171988479,0.4027028723469877,0.15836732851313803,0.1684191236766333,0.05669259526938258,0.06255253121235466
2020-21,2021-05-08,Udinese,Bologna,1,1,draw,0.3954059222957214,0.3021808887868746,0.3024131889174039,1-1,"[{""score"": ""1-1"", ""probability"": 0.143281}, {""score"": ""1-0"", ""probability"": 0.104762}, {""score"": ""0-0"", ""probability"": 0.104713}, {""score"": ""0-1"", ""probability"": 0.087237}, {""score"": ""2-1"", ""probability"": 0.083965}, {""score"": ""2-0"", ""probability"": 0.0763}, {""score"": ""1-2"", ""probability"": 0.071504}, {""score"": ""0-2"", ""probability"": 0.055334}, {""score"": ""2-2"", ""probability"": 0.0462}, {""score"": ""3-1"", ""probability"": 0.036167}]",1.29222904457041,1.1004581175013617,-0.1025602977283773,0.4619974785219042,0.2246615149524399,0.3133410065256558,0.4489451191159193,0.0500000000000001,0.5010548808840806,0.3498640811752569,0.273303608891084,0.3768323099336589,1-1,1.196729471424934,0.7347510921919997,0.1238997901088617,1.4931603874796011,0.912774022926954,0.1558121282655542,2.9957322735539877,1.355107713635767,0.2263038568178835,1.2971719812648848,0.7924951099572665,0.132203732553272,0.39674355066684563,0.3006767160714145,0.30257973326173987,0.39607483295112367,0.3014284903447026,0.30249667670417374,1.1967294714249344,1.1992224705659913,0.7347510921919997,0.7363816668164112,0.1238997901088618,0.12418975635716498
2020-21,2021-05-08,Spezia,Napoli,1,4,away_win,0.0907695078044296,0.1615592824688095,0.7476712097267608,0-2,"[{""score"": ""0-2"", ""probability"": 0.103881}, {""score"": ""0-3"", ""probability"": 0.092332}, {""score"": ""1-2"", ""probability"": 0.090186}, {""score"": ""1-3"", ""probability"": 0.080159}, {""score"": ""1-1"", ""probability"": 0.074582}, {""score"": ""0-1"", ""probability"": 0.070979}, {""score"": ""0-4"", ""probability"": 0.06155}, {""score"": ""1-4"", ""probability"": 0.053435}, {""score"": ""2-2"", ""probability"": 0.039148}, {""score"": ""0-0"", ""probability"": 0.036159}]",0.8681623294168229,2.666465763107284,-0.1025602977283773,0.2256143913964516,0.2054313182117761,0.5689542903917723,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1090111279776678,0.1482405558425056,0.7427483161798264,0-2,0.2907919568309412,0.0980103236996513,0.0359544609739073,0.5639551813133217,0.2789042838790799,0.1183511286884259,1.0986122886681098,0.6666666666666667,0.2777777777777778,0.2973980316499649,0.100037117247773,0.039030927425639,0.15789042050805407,0.2084566336119407,0.6336529458800052,0.12061118057833649,0.18425486793599696,0.6951339514856666,0.2907919568309412,0.36365071603793264,0.09801032369965129,0.14144022077535567,0.03595446097390737,0.05374518220862198
2020-21,2021-05-09,Genoa,Sassuolo,1,2,away_win,0.3040216470625528,0.2651775872348976,0.4308007657025494,1-1,"[{""score"": ""1-1"", ""probability"": 0.123956}, {""score"": ""1-2"", ""probability"": 0.091288}, {""score"": ""2-1"", ""probability"": 0.075124}, {""score"": ""0-1"", ""probability"": 0.072594}, {""score"": ""0-2"", ""probability"": 0.068308}, {""score"": ""0-0"", ""probability"": 0.063332}, {""score"": ""2-2"", ""probability"": 0.061}, {""score"": ""1-0"", ""probability"": 0.057699}, {""score"": ""1-3"", ""probability"": 0.049416}, {""score"": ""2-0"", ""probability"": 0.04626}]",1.3364260859478314,1.6239703127454548,-0.1025602977283773,0.3637304044659882,0.2361931715549531,0.4000764239790587,0.3720546301303316,0.05,0.5779453698696684,0.3251199056435392,0.2528620154630659,0.4220180788933949,1-1,0.8421095563046646,0.4867360829791532,0.2082084651037157,0.9160996901761356,0.5479953184879331,0.2461040520993727,0.5482759305730804,0.3190547586158688,0.1582773793079344,0.862707124884165,0.5037052530357895,0.2198830270858728,0.28279909706546275,0.27467268623024826,0.4425282167042889,0.29334134906830633,0.2699386202150663,0.43672003071662735,0.8421095563046647,0.8284629511738064,0.48673608297915316,0.47620032955270497,0.20820846510371577,0.20166673543454558
2020-21,2021-05-09,Benevento,Cagliari,1,3,away_win,0.2165235611935619,0.2641971644576933,0.5192792743487447,1-1,"[{""score"": ""1-1"", ""probability"": 0.126176}, {""score"": ""0-1"", ""probability"": 0.100025}, {""score"": ""1-2"", ""probability"": 0.097013}, {""score"": ""0-2"", ""probability"": 0.094743}, {""score"": ""0-0"", ""probability"": 0.077656}, {""score"": ""2-1"", ""probability"": 0.058591}, {""score"": ""1-0"", ""probability"": 0.055761}, {""score"": ""1-3"", ""probability"": 0.054826}, {""score"": ""0-3"", ""probability"": 0.053543}, {""score"": ""2-2"", ""probability"": 0.049669}]",1.0239605664798792,1.695440627075026,-0.1025602977283773,0.3634239084760233,0.2361218607648397,0.4004542307591368,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.246834483236441,0.2293560396023247,0.5238094771612343,1-1,0.6553134396759702,0.3477750103300971,0.1389874343113058,0.9151557992560516,0.5472855997976578,0.2457660333333037,1.0986122886681098,0.6666666666666667,0.2777777777777778,0.6466272539808819,0.3402888690581211,0.143842338078029,0.305243387557432,0.2793601763318018,0.4153964361107662,0.2591612718741602,0.27250187012173943,0.46833685800410024,0.6553134396759702,0.7585674599233181,0.34777501033009706,0.42408753061622995,0.13898743431130586,0.1749151306981923
2020-21,2021-05-09,Parma,Atalanta,2,5,away_win,0.1146092254192907,0.167484169779265,0.7179066048014442,1-2,"[{""score"": ""1-2"", ""probability"": 0.089616}, {""score"": ""0-2"", ""probability"": 0.085115}, {""score"": ""1-3"", ""probability"": 0.081367}, {""score"": ""0-3"", ""probability"": 0.07728}, {""score"": ""1-1"", ""probability"": 0.07255}, {""score"": ""0-1"", ""probability"": 0.055748}, {""score"": ""1-4"", ""probability"": 0.055407}, {""score"": ""0-4"", ""probability"": 0.052624}, {""score"": ""2-2"", ""probability"": 0.047178}, {""score"": ""2-3"", ""probability"": 0.042835}]",1.0528840432181743,2.723832287848591,-0.1025602977283773,0.1306641218140642,0.1856730537868991,0.6836628243990366,0.3907287852862461,0.05,0.5592712147137539,0.1540058263507897,0.1885717484769565,0.6574224251722538,0-2,0.3314157952728551,0.120762905292508,0.0463559790829292,0.3802904296828301,0.1516168042991881,0.0585711606983177,0.5811207451092031,0.3494108458311555,0.1734554229155777,0.419428506419831,0.1766364936485062,0.0705385946624248,0.0729069301642409,0.1311924155427961,0.7959006542929631,0.09172770824345543,0.1485549846160284,0.7597173071405162,0.33141579527285514,0.27480887918643027,0.12076290529250805,0.08821832840166993,0.0463559790829292,0.03307487247370074
2020-21,2021-05-09,Verona,Torino,1,1,draw,0.3961519072952573,0.2965072243183239,0.3073408683864189,1-1,"[{""score"": ""1-1"", ""probability"": 0.141311}, {""score"": ""1-0"", ""probability"": 0.098837}, {""score"": ""0-0"", ""probability"": 0.09732}, {""score"": ""2-1"", ""probability"": 0.085252}, {""score"": ""0-1"", ""probability"": 0.083196}, {""score"": ""2-0"", ""probability"": 0.074487}, {""score"": ""1-2"", ""probability"": 0.073345}, {""score"": ""0-2"", ""probability"": 0.055133}, {""score"": ""2-2"", ""probability"": 0.048787}, {""score"": ""3-1"", ""probability"": 0.037805}]",1.3303385814430255,1.1445272480444646,-0.1025602977283773,0.4389019578399928,0.2289265570063508,0.3321714851536562,0.5377125447113875,0.05,0.4122874552886124,0.254090275537273,0.2424197631988425,0.5034899612638845,1-1,1.2156836955180033,0.7462968284704973,0.125697371517094,1.474354038629573,0.8975270786350448,0.1514864120724822,2.99573227355399,1.3616157265283555,0.2295578632641777,1.4170844967621172,0.8919918244078131,0.1590320046080576,0.3161853424636069,0.27920460065499786,0.4046100568813953,0.35608073931473555,0.2885259290351581,0.3553933316501063,1.2156836955180033,1.242970321734026,0.7462968284704973,0.759293266747576,0.1256973715170941,0.12654895654614556
