match_id,home_goals,away_goals,source_name,source_timestamp
BUNDESLIGA2627_MW02_018_VfBStuttgart_1.FCKöln,4,1,football-data.co.uk,2026-09-16T20:09:03+00:00
BUNDESLIGA2627_MW02_017_TSGHoffenheim_BorussiaDortmund,2,3,football-data.co.uk,2026-09-16T20:09:03+00:00
BUNDESLIGA2627_MW02_016_Bayer04Leverkusen_1.FCUnionBerlin,4,0,football-data.co.uk,2026-09-16T20:09:03+00:00
BUNDESLIGA2627_MW02_014_BorussiaMönchengladbach_SVElversberg,3,4,football-data.co.uk,2026-09-16T20:09:03+00:00
BUNDESLIGA2627_MW02_010_SCPaderborn07_Sport-ClubFreiburg,0,1,football-data.co.uk,2026-09-16T20:09:03+00:00
BUNDESLIGA2627_MW02_012_SVWerderBremen_RBLeipzig,3,1,football-data.co.uk,2026-09-16T20:09:03+00:00
BUNDESLIGA2627_MW02_011_FCSchalke04_FCBayernMünchen,0,0,football-data.co.uk,2026-09-16T20:09:03+00:00
BUNDESLIGA2627_MW02_013_HamburgerSV_1.FSVMainz05,0,5,football-data.co.uk,2026-09-16T20:09:03+00:00
BUNDESLIGA2627_MW02_015_EintrachtFrankfurt_FCAugsburg,1,4,football-data.co.uk,2026-09-16T20:09:03+00:00
